uid,event_name,event_time
74163687,checkout,2019-08-10 02:07:34
74163687,checkout,2019-08-10 02:10:32
74163687,checkout,2019-08-10 02:12:54
74163687,checkout,2019-08-10 02:14:01
74163687,checkout,2019-08-10 02:14:49
74163687,checkout,2019-08-10 02:14:13
97087601,checkout,2019-01-20 12:06:35
97087601,checkout,2019-01-20 12:09:30
97087601,checkout,2019-01-20 12:10:05
61503465,checkout,2019-06-10 09:36:52
79558006,checkout,2019-03-26 15:20:39
79558006,checkout,2019-03-26 15:19:55
27497500,checkout,2019-05-13 09:30:55
5976065,checkout,2019-04-02 12:41:01
5976065,checkout,2019-04-02 12:42:05
5976065,checkout,2019-04-02 12:46:01
26191973,checkout,2019-01-05 14:59:19
26191973,checkout,2019-01-05 15:00:05
51809188,checkout,2019-01-15 21:30:37
80394457,checkout,2019-01-20 17:14:29
80394457,checkout,2019-01-20 17:17:26
67037919,checkout,2019-05-25 03:05:00
67037919,checkout,2019-05-25 03:09:00
72252437,checkout,2019-08-11 17:17:30
72252437,checkout,2019-08-11 17:16:39
72252437,checkout,2019-08-11 17:17:44
72252437,checkout,2019-08-11 17:17:59
32556025,checkout,2019-04-10 20:31:59
76390593,checkout,2019-05-16 09:59:21
76390593,checkout,2019-05-16 10:00:32
46892683,checkout,2019-03-06 08:31:27
6703042,checkout,2019-03-24 01:58:51
36949434,checkout,2019-05-27 18:39:47
36949434,checkout,2019-05-27 18:40:49
36949434,checkout,2019-05-27 18:43:08
36949434,checkout,2019-05-27 18:45:37
87330212,checkout,2019-08-03 04:20:02
54558953,checkout,2019-07-18 10:07:35
54558953,checkout,2019-07-18 10:08:06
54558953,checkout,2019-07-18 10:11:54
54558953,checkout,2019-07-18 10:12:48
72580110,checkout,2019-06-30 20:21:39
72580110,checkout,2019-06-30 20:24:19
72580110,checkout,2019-06-30 20:27:23
47186675,checkout,2019-08-19 03:51:59
23631168,checkout,2019-07-09 08:09:24
23631168,checkout,2019-07-09 08:10:23
66776130,checkout,2019-08-09 08:30:35
75184384,checkout,2019-07-06 05:18:30
75184384,checkout,2019-07-06 05:21:12
75184384,checkout,2019-07-06 05:24:47
14715945,checkout,2019-07-09 12:05:51
72669150,checkout,2019-04-02 02:47:55
13307066,checkout,2019-06-17 15:00:32
13307066,checkout,2019-06-17 15:03:10
65223222,checkout,2019-02-12 19:06:18
65223222,checkout,2019-02-12 19:06:13
65223222,checkout,2019-02-12 19:09:02
63614893,checkout,2019-03-28 13:35:55
40328003,checkout,2019-03-01 01:24:25
40328003,checkout,2019-03-01 01:24:54
21820229,checkout,2019-08-15 02:27:24
21820229,checkout,2019-08-15 02:28:49
44119027,checkout,2019-02-01 05:54:09
30769694,checkout,2019-03-21 01:57:13
30769694,checkout,2019-03-21 01:58:01
14145094,checkout,2019-01-24 17:20:55
21368578,checkout,2019-03-12 07:04:34
21368578,checkout,2019-03-12 07:07:42
21368578,checkout,2019-03-12 07:06:50
24040914,checkout,2019-08-12 09:02:20
24040914,checkout,2019-08-12 09:06:02
24040914,checkout,2019-08-12 09:09:43
24040914,checkout,2019-08-12 09:09:58
24040914,checkout,2019-08-12 09:10:22
38195907,checkout,2019-07-21 23:35:10
38195907,checkout,2019-07-21 23:34:16
38195907,checkout,2019-07-21 23:37:45
19247694,checkout,2019-04-23 14:19:09
19247694,checkout,2019-04-23 14:22:53
19247694,checkout,2019-04-23 14:22:15
36481644,checkout,2019-08-02 11:15:39
58698549,checkout,2019-03-12 11:32:00
87604405,checkout,2019-07-31 07:08:33
67895083,checkout,2019-08-23 08:04:24
67895083,checkout,2019-08-23 08:06:07
67895083,checkout,2019-08-23 08:07:05
67895083,checkout,2019-08-23 08:09:17
56523935,checkout,2019-08-07 22:12:22
56523935,checkout,2019-08-07 22:14:43
7775956,checkout,2019-08-14 02:46:08
7775956,checkout,2019-08-14 02:49:41
25483130,checkout,2019-03-20 07:28:43
76651281,checkout,2019-01-09 10:15:12
76651281,checkout,2019-01-09 10:18:59
76651281,checkout,2019-01-09 10:21:47
76651281,checkout,2019-01-09 10:22:18
98995981,checkout,2019-03-09 06:59:46
98995981,checkout,2019-03-09 07:01:18
98995981,checkout,2019-03-09 07:01:42
98995981,checkout,2019-03-09 07:05:23
98995981,checkout,2019-03-09 07:04:50
98995981,checkout,2019-03-09 07:07:07
92724532,payment,2019-01-26 19:36:46
92724532,payment,2019-01-26 19:38:06
92724532,payment,2019-01-26 19:39:24
47186675,payment,2019-08-19 03:51:46
47186675,payment,2019-08-19 03:53:05
47186675,payment,2019-08-19 03:52:44
46232502,payment,2019-02-15 05:08:07
46232502,payment,2019-02-15 05:11:30
46232502,payment,2019-02-15 05:14:47
21820229,payment,2019-08-15 02:32:05
21820229,payment,2019-08-15 02:31:52
21820229,payment,2019-08-15 02:34:24
79083980,payment,2019-06-06 10:10:57
79083980,payment,2019-06-06 10:12:08
79083980,payment,2019-06-06 10:15:51
70792232,payment,2019-08-02 20:00:34
70792232,payment,2019-08-02 20:04:03
70792232,payment,2019-08-02 20:04:04
45070631,payment,2019-02-18 20:36:12
45070631,payment,2019-02-18 20:36:54
45070631,payment,2019-02-18 20:35:58
45070631,payment,2019-02-18 20:39:31
85251137,payment,2019-05-20 13:28:19
85251137,payment,2019-05-20 13:29:23
85251137,payment,2019-05-20 13:29:17
85103337,payment,2019-03-25 02:38:41
85103337,payment,2019-03-25 02:38:52
85103337,payment,2019-03-25 02:38:51
56852004,payment,2019-08-19 07:07:56
56852004,payment,2019-08-19 07:10:54
30769205,payment,2019-01-01 15:29:23
30769205,payment,2019-01-01 15:31:45
62979986,payment,2019-05-01 20:52:56
62979986,payment,2019-05-01 20:54:37
62979986,payment,2019-05-01 20:55:55
62979986,payment,2019-05-01 20:59:02
62979986,payment,2019-05-01 21:02:44
47201941,payment,2019-02-13 16:56:52
47201941,payment,2019-02-13 16:57:46
47201941,payment,2019-02-13 17:01:23
47201941,payment,2019-02-13 17:01:38
47201941,payment,2019-02-13 17:01:40
47201941,payment,2019-02-13 17:01:00
47201941,payment,2019-02-13 17:04:18
47201941,payment,2019-02-13 17:06:14
47201941,payment,2019-02-13 17:05:58
47201941,payment,2019-02-13 17:08:11
42024002,payment,2019-05-17 17:15:22
30238374,payment,2019-03-13 19:50:51
30238374,payment,2019-03-13 19:50:00
30238374,payment,2019-03-13 19:50:40
30238374,payment,2019-03-13 19:53:37
30238374,payment,2019-03-13 19:52:44
30238374,payment,2019-03-13 19:53:54
59962755,payment,2019-01-08 18:46:18
59962755,payment,2019-01-08 18:47:11
5976065,payment,2019-04-02 12:53:26
5976065,payment,2019-04-02 12:55:40
5976065,payment,2019-04-02 12:57:31
46892683,payment,2019-03-06 08:32:34
46892683,payment,2019-03-06 08:31:36
28935438,payment,2019-02-28 19:16:58
28935438,payment,2019-02-28 19:17:52
28935438,payment,2019-02-28 19:20:13
28935438,payment,2019-02-28 19:21:54
28935438,payment,2019-02-28 19:21:31
28935438,payment,2019-02-28 19:24:52
41641668,payment,2019-03-16 06:32:36
41641668,payment,2019-03-16 06:33:03
85987043,payment,2019-05-30 07:50:27
85987043,payment,2019-05-30 07:53:09
85987043,payment,2019-05-30 07:53:38
33881423,payment,2019-04-04 08:56:34
33881423,payment,2019-04-04 08:57:37
7775956,payment,2019-08-14 02:50:50
48819039,payment,2019-02-14 17:35:10
48819039,payment,2019-02-14 17:36:42
48556439,payment,2019-05-19 00:27:52
48556439,payment,2019-05-19 00:28:52
30270268,payment,2019-03-16 09:50:10
88651040,payment,2019-04-04 00:32:54
88651040,payment,2019-04-04 00:32:33
88651040,payment,2019-04-04 00:35:06
88651040,payment,2019-04-04 00:36:30
88651040,payment,2019-04-04 00:38:51
88651040,payment,2019-04-04 00:41:52
28212973,payment,2019-03-03 17:38:21
99652159,payment,2019-03-09 19:23:29
71103846,payment,2019-06-01 16:20:46
71103846,payment,2019-06-01 16:22:14
71103846,payment,2019-06-01 16:21:18
46586933,payment,2019-06-18 07:56:21
46586933,payment,2019-06-18 07:58:51
37344658,payment,2019-07-15 08:29:45
37344658,payment,2019-07-15 08:32:29
37344658,payment,2019-07-15 08:33:22
37344658,payment,2019-07-15 08:34:57
37344658,payment,2019-07-15 08:34:04
66776130,payment,2019-08-09 08:36:33
66776130,payment,2019-08-09 08:37:06
66776130,payment,2019-08-09 08:38:02
66776130,payment,2019-08-09 08:40:09
27497500,payment,2019-05-13 09:37:55
27497500,payment,2019-05-13 09:37:03
79558006,payment,2019-03-26 15:21:17
79558006,payment,2019-03-26 15:22:56
79558006,payment,2019-03-26 15:24:06
79558006,payment,2019-03-26 15:27:14
79558006,payment,2019-03-26 15:29:25
79558006,payment,2019-03-26 15:31:49
80722830,payment,2019-06-07 05:00:20
80722830,payment,2019-06-07 05:02:31
89057421,payment,2019-06-22 09:48:17
89057421,payment,2019-06-22 09:47:44
89057421,payment,2019-06-22 09:50:56
89057421,payment,2019-06-22 09:54:33
57607429,payment,2019-07-12 13:47:44
14114847,payment,2019-01-02 12:20:36
14114847,payment,2019-01-02 12:20:26
40745695,payment,2019-07-27 16:36:57
40745695,payment,2019-07-27 16:37:08
40745695,payment,2019-07-27 16:37:42
34162040,payment,2019-05-09 13:24:42
34162040,payment,2019-05-09 13:27:47
34162040,payment,2019-05-09 13:29:49
18901405,payment,2019-05-09 05:55:39
18901405,payment,2019-05-09 05:59:09
18901405,payment,2019-05-09 05:59:47
20257538,payment,2019-02-05 22:01:28
20257538,payment,2019-02-05 22:03:05
20257538,payment,2019-02-05 22:04:29
20257538,payment,2019-02-05 22:08:26
20257538,payment,2019-02-05 22:07:54
97087601,payment,2019-01-20 12:09:45
40610610,payment,2019-05-31 09:37:10
40610610,payment,2019-05-31 09:38:07
18845457,payment,2019-06-21 08:49:44
18845457,payment,2019-06-21 08:52:48
67037919,payment,2019-05-25 03:10:11
82379629,payment,2019-08-16 01:11:10
82379629,payment,2019-08-16 01:14:07
17590198,payment,2019-05-21 08:05:26
17590198,payment,2019-05-21 08:08:57
17590198,payment,2019-05-21 08:09:35
17590198,payment,2019-05-21 08:09:40
17590198,payment,2019-05-21 08:10:24
17590198,payment,2019-05-21 08:10:31
59549888,payment,2019-08-27 07:15:17
59549888,payment,2019-08-27 07:16:16
9279681,payment,2019-01-08 05:23:05
9279681,payment,2019-01-08 05:24:51
30613959,payment,2019-08-02 06:05:15
30613959,payment,2019-08-02 06:06:02
30613959,payment,2019-08-02 06:08:44
30613959,payment,2019-08-02 06:10:54
99483586,payment,2019-04-20 02:58:32
68801854,payment,2019-01-07 04:15:11
68801854,payment,2019-01-07 04:15:10
68801854,payment,2019-01-07 04:15:39
68801854,payment,2019-01-07 04:15:42
14715945,payment,2019-07-09 12:07:34
14715945,payment,2019-07-09 12:11:16
14715945,payment,2019-07-09 12:14:47
41016060,payment,2019-04-15 14:27:05
41016060,payment,2019-04-15 14:30:55
41016060,payment,2019-04-15 14:34:29
69521447,payment,2019-07-28 15:11:30
69521447,payment,2019-07-28 15:10:37
69521447,payment,2019-07-28 15:10:47
48016155,payment,2019-07-17 02:06:35
48016155,payment,2019-07-17 02:10:21
48016155,payment,2019-07-17 02:13:21
48016155,payment,2019-07-17 02:13:58
48016155,payment,2019-07-17 02:16:09
48016155,payment,2019-07-17 02:17:45
86051217,payment,2019-06-20 20:36:03
86051217,payment,2019-06-20 20:37:54
86051217,payment,2019-06-20 20:39:27
86051217,payment,2019-06-20 20:40:47
86051217,payment,2019-06-20 20:41:17
2227481,payment,2019-02-22 16:50:23
98820658,payment,2019-03-02 00:56:55
98820658,payment,2019-03-02 01:00:16
98820658,payment,2019-03-02 00:59:53
41307298,payment,2019-04-30 19:08:11
41307298,payment,2019-04-30 19:10:56
21368578,payment,2019-03-12 07:13:17
68480516,payment,2019-04-12 15:02:22
68480516,payment,2019-04-12 15:03:00
68480516,payment,2019-04-12 15:05:24
68480516,payment,2019-04-12 15:08:17
92061934,payment,2019-04-30 01:48:32
92061934,payment,2019-04-30 01:47:50
92061934,payment,2019-04-30 01:48:09
92061934,payment,2019-04-30 01:52:31
92061934,payment,2019-04-30 01:52:46
92061934,payment,2019-04-30 01:53:28
92061934,payment,2019-04-30 01:53:27
92061934,payment,2019-04-30 01:54:46
92061934,payment,2019-04-30 01:57:13
92061934,payment,2019-04-30 02:00:54
92061934,payment,2019-04-30 02:04:18
92061934,payment,2019-04-30 02:05:13
92061934,payment,2019-04-30 02:06:27
9960305,payment,2019-07-18 00:30:23
34868447,payment,2019-08-31 03:54:18
34868447,payment,2019-08-31 03:56:08
34868447,payment,2019-08-31 03:58:41
67895083,payment,2019-08-23 08:12:49
67895083,payment,2019-08-23 08:12:26
19425757,payment,2019-01-14 17:50:16
19425757,payment,2019-01-14 17:51:55
19425757,payment,2019-01-14 17:52:42
29025923,payment,2019-01-18 03:54:19
29025923,payment,2019-01-18 03:53:58
29025923,payment,2019-01-18 03:55:33
81311286,payment,2019-02-07 11:03:33
64359885,payment,2019-03-10 10:47:36
64359885,payment,2019-03-10 10:48:51
64359885,payment,2019-03-10 10:52:08
64359885,payment,2019-03-10 10:54:45
64359885,payment,2019-03-10 10:54:17
64359885,payment,2019-03-10 10:54:12
64359885,payment,2019-03-10 10:57:01
64359885,payment,2019-03-10 10:56:31
64359885,payment,2019-03-10 10:57:23
64359885,payment,2019-03-10 10:58:12
2395883,payment,2019-03-01 17:10:04
2395883,payment,2019-03-01 17:11:51
2395883,payment,2019-03-01 17:12:03
2395883,payment,2019-03-01 17:14:54
2395883,payment,2019-03-01 17:15:12
2395883,payment,2019-03-01 17:15:16
27398340,payment,2019-07-26 14:42:51
27398340,payment,2019-07-26 14:43:11
19247694,payment,2019-04-23 14:28:32
45444067,payment,2019-04-06 03:07:00
27434512,payment,2019-06-26 19:32:14
51414061,payment,2019-03-27 17:38:36
51414061,payment,2019-03-27 17:40:11
51414061,payment,2019-03-27 17:44:08
41518649,payment,2019-03-28 02:51:38
54417496,payment,2019-07-18 03:37:42
54417496,payment,2019-07-18 03:37:45
54417496,payment,2019-07-18 03:37:13
86184120,payment,2019-05-22 13:19:43
86184120,payment,2019-05-22 13:19:49
86184120,payment,2019-05-22 13:22:00
86184120,payment,2019-05-22 13:25:53
86184120,payment,2019-05-22 13:29:19
86184120,payment,2019-05-22 13:30:32
60617774,payment,2019-02-05 15:23:04
60617774,payment,2019-02-05 15:23:02
60617774,payment,2019-02-05 15:25:00
60617774,payment,2019-02-05 15:26:39
60617774,payment,2019-02-05 15:27:24
2980485,payment,2019-06-26 04:36:47
2980485,payment,2019-06-26 04:40:34
45400001,payment,2019-07-03 11:26:02
45400001,payment,2019-07-03 11:29:58
45400001,payment,2019-07-03 11:29:39
83274695,payment,2019-07-16 02:26:51
83274695,payment,2019-07-16 02:26:22
32556025,payment,2019-04-10 20:32:48
32556025,payment,2019-04-10 20:32:58
20420383,payment,2019-06-23 23:46:08
20420383,payment,2019-06-23 23:48:34
20420383,payment,2019-06-23 23:49:03
20420383,payment,2019-06-23 23:51:37
31984799,payment,2019-04-21 17:02:39
31984799,payment,2019-04-21 17:04:21
79469623,payment,2019-01-22 11:06:16
79469623,payment,2019-01-22 11:08:56
79469623,payment,2019-01-22 11:09:44
79079716,payment,2019-01-30 04:41:49
79079716,payment,2019-01-30 04:43:16
67650743,payment,2019-07-11 10:41:07
97402251,add_to_cart,2019-04-25 14:13:24
53799913,add_to_cart,2019-04-22 20:32:14
47004467,add_to_cart,2019-06-04 18:22:14
15589972,add_to_cart,2019-04-18 22:53:26
50350117,add_to_cart,2019-07-28 15:45:38
94711325,add_to_cart,2019-01-12 05:38:57
37107116,add_to_cart,2019-02-13 09:03:30
31709781,add_to_cart,2019-07-21 09:47:58
55324656,add_to_cart,2019-05-18 16:24:19
32786606,add_to_cart,2019-08-13 07:27:45
31984799,add_to_cart,2019-04-21 16:57:49
52758942,add_to_cart,2019-08-06 20:16:54
92724532,add_to_cart,2019-01-26 19:32:50
62306928,add_to_cart,2019-03-20 02:33:41
82052119,add_to_cart,2019-07-10 04:38:32
25346022,add_to_cart,2019-07-27 14:02:15
72174142,add_to_cart,2019-06-29 17:44:37
41698105,add_to_cart,2019-03-31 02:50:18
25480382,add_to_cart,2019-08-12 07:03:57
61189423,add_to_cart,2019-01-15 11:43:51
91164360,add_to_cart,2019-04-26 17:37:54
74406937,add_to_cart,2019-08-19 08:20:53
14890482,add_to_cart,2019-05-22 11:47:21
48953078,add_to_cart,2019-04-04 06:57:19
68150686,add_to_cart,2019-05-07 09:28:29
79237284,add_to_cart,2019-08-15 01:19:52
47693531,add_to_cart,2019-06-24 23:17:33
51928384,add_to_cart,2019-08-07 14:23:22
71103846,add_to_cart,2019-06-01 16:11:13
71785400,add_to_cart,2019-04-07 21:17:16
69679278,add_to_cart,2019-05-01 21:41:16
87330212,add_to_cart,2019-08-03 04:16:41
9237971,add_to_cart,2019-02-28 09:31:43
82359119,add_to_cart,2019-01-29 20:20:40
37040673,add_to_cart,2019-04-09 00:35:52
23779228,add_to_cart,2019-06-23 14:36:31
99702298,add_to_cart,2019-02-27 10:20:38
79835022,add_to_cart,2019-02-15 12:29:08
67410040,add_to_cart,2019-01-09 15:32:39
49213805,add_to_cart,2019-02-24 01:49:59
60504555,add_to_cart,2019-06-16 20:57:21
87748628,add_to_cart,2019-01-12 03:31:30
86051217,add_to_cart,2019-06-20 20:24:57
38317576,add_to_cart,2019-08-08 12:53:52
42024002,add_to_cart,2019-05-17 17:04:43
40610610,add_to_cart,2019-05-31 09:28:41
18387032,add_to_cart,2019-06-22 18:36:32
24844857,add_to_cart,2019-01-14 16:15:14
72580110,add_to_cart,2019-06-30 20:11:02
49554687,add_to_cart,2019-05-17 05:23:17
19459721,add_to_cart,2019-08-11 05:38:29
5767694,add_to_cart,2019-02-23 05:11:05
61100879,add_to_cart,2019-05-24 06:14:37
17557788,add_to_cart,2019-05-09 04:37:05
99637156,add_to_cart,2019-05-16 23:49:10
28767374,add_to_cart,2019-03-17 10:36:35
72669150,add_to_cart,2019-04-02 02:45:35
44927660,add_to_cart,2019-06-14 20:11:06
45497872,add_to_cart,2019-01-17 19:42:56
57737195,add_to_cart,2019-01-28 02:56:24
78609778,add_to_cart,2019-05-09 16:07:45
14715945,add_to_cart,2019-07-09 12:01:48
45449154,add_to_cart,2019-01-12 04:00:23
95843254,add_to_cart,2019-04-23 03:18:14
54558953,add_to_cart,2019-07-18 10:05:30
78504752,add_to_cart,2019-08-07 21:04:05
445788,add_to_cart,2019-07-10 01:45:17
62778688,add_to_cart,2019-08-23 11:43:12
66192169,add_to_cart,2019-03-04 18:35:25
94810226,add_to_cart,2019-05-05 07:00:04
42879114,add_to_cart,2019-07-19 21:05:46
19646497,add_to_cart,2019-03-28 14:05:26
83981074,add_to_cart,2019-03-10 20:15:54
23981027,add_to_cart,2019-06-10 15:37:16
60340955,add_to_cart,2019-06-10 17:35:20
57845357,add_to_cart,2019-06-14 21:54:56
55051910,add_to_cart,2019-05-29 13:51:31
43366880,add_to_cart,2019-04-18 14:20:20
83974397,add_to_cart,2019-03-14 07:53:50
20558734,add_to_cart,2019-03-24 09:50:04
32131345,add_to_cart,2019-03-26 16:01:54
82820800,add_to_cart,2019-05-16 02:56:50
83161711,add_to_cart,2019-06-04 13:45:50
80530503,add_to_cart,2019-01-30 07:13:05
69679278,add_to_cart,2019-05-01 21:40:14
79357258,add_to_cart,2019-01-25 23:34:36
41066423,add_to_cart,2019-06-21 02:31:17
42533146,add_to_cart,2019-02-04 20:51:33
87593266,add_to_cart,2019-08-10 05:15:12
25298888,add_to_cart,2019-08-05 11:16:50
39979063,add_to_cart,2019-06-26 12:43:11
73833147,add_to_cart,2019-04-23 12:07:24
62948814,add_to_cart,2019-04-10 16:39:22
86708906,add_to_cart,2019-04-02 22:56:06
24654920,add_to_cart,2019-07-14 17:24:13
29203932,add_to_cart,2019-08-23 04:35:25
86159890,add_to_cart,2019-04-30 03:27:30
70792232,add_to_cart,2019-08-02 19:59:48
29640942,add_to_cart,2019-07-25 01:25:19
43745739,add_to_cart,2019-06-20 17:33:23
