id,Пол,Возраст,Путешествует с детьми,Путешествует по работе,Тип,Расстояние,Покупка билета онлайн,Питание включено,Наличие wifi,Оценка комфортности места,Оценка качества уборки,Оценка качества обслуживания в пути,Удовлетворён предоставленной услугой
3025744,муж,62,нет,нет,плацкарт,2332,1,0,0,3,3,3,1
22131139,муж,37,нет,да,плацкарт,221,0,1,0,5,2,3,1
54705636,муж,22,нет,нет,плацкарт,1036,1,0,1,4,4,3,1
87906306,жен,50,да,нет,плацкарт,886,1,1,1,2,2,4,1
95819651,жен,57,нет,да,плацкарт,962,1,0,1,4,4,3,1
71973867,муж,24,нет,да,плацкарт,850,1,1,0,1,1,3,0
40312349,жен,26,нет,да,плацкарт,649,1,0,1,2,2,3,1
78582964,муж,69,нет,нет,плацкарт,911,1,0,0,4,4,2,1
34647762,муж,26,нет,да,плацкарт,424,1,1,0,4,4,2,1
93564578,муж,37,да,нет,плацкарт,273,1,1,0,1,1,5,1
43648872,жен,20,нет,да,плацкарт,1120,1,0,0,5,4,3,1
59855592,муж,19,нет,нет,плацкарт,1408,1,0,0,2,2,2,0
58680383,муж,40,нет,нет,купе,251,1,1,1,1,1,4,1
93908523,жен,46,нет,да,плацкарт,1015,1,0,1,5,5,2,1
80332470,муж,35,да,да,плацкарт,538,1,1,1,2,5,3,1
59439990,муж,45,нет,нет,плацкарт,1103,1,0,0,3,3,2,1
38680405,жен,65,нет,нет,плацкарт,451,0,1,0,3,2,3,1
90322204,муж,68,нет,да,купе,432,1,1,0,2,2,2,0
95716550,муж,37,нет,нет,плацкарт,983,1,0,1,2,2,4,1
41232469,муж,36,нет,да,купе,671,1,0,1,5,5,4,1
8193710,жен,43,нет,нет,плацкарт,2325,1,1,1,4,2,2,1
3245377,муж,49,нет,нет,купе,349,1,0,1,3,3,4,1
44353128,жен,35,нет,да,плацкарт,638,1,1,0,2,2,3,0
69794121,муж,24,нет,да,купе,661,1,1,1,4,4,4,1
46015579,жен,32,нет,да,купе,3821,1,1,0,1,1,2,0
8910209,муж,18,нет,нет,плацкарт,715,1,0,0,5,5,4,1
71608780,жен,36,нет,да,плацкарт,726,1,0,1,2,2,3,0
2413011,жен,48,да,нет,купе,386,1,0,0,2,2,4,0
18151317,жен,42,нет,нет,плацкарт,624,1,1,1,5,3,3,1
93151456,жен,48,нет,да,купе,944,1,0,1,3,5,3,1
61171074,жен,46,нет,да,плацкарт,1089,1,1,1,3,2,3,1
4368824,жен,56,да,да,купе,1158,1,0,1,4,5,4,1
98398922,жен,30,нет,нет,плацкарт,659,1,1,0,4,5,3,1
52767113,муж,46,да,да,плацкарт,380,1,1,1,2,2,3,0
52129155,жен,56,да,нет,плацкарт,509,1,1,1,1,1,4,0
39982466,жен,20,нет,нет,купе,374,1,1,1,2,2,3,0
98640262,муж,20,нет,нет,плацкарт,406,1,1,1,3,3,4,1
8893213,жен,33,нет,нет,купе,1599,1,1,0,1,1,4,0
99534751,муж,42,нет,да,плацкарт,600,1,0,0,2,2,2,0
35907457,муж,44,да,нет,св,871,1,1,1,3,3,5,1
5698969,муж,62,нет,да,плацкарт,594,1,1,1,5,5,3,1
39540431,жен,24,нет,да,плацкарт,615,1,1,1,3,3,3,1
55853197,муж,57,да,да,св,2949,1,1,1,5,5,4,1
96585178,жен,43,да,нет,плацкарт,2063,1,1,1,2,2,4,0
51842211,муж,36,нет,нет,купе,1758,1,0,0,5,5,4,1
63568280,муж,51,нет,нет,св,1784,1,1,0,4,3,4,1
58586396,жен,41,нет,нет,плацкарт,229,1,0,0,5,5,4,1
90565130,муж,60,да,нет,плацкарт,446,1,0,0,4,4,2,1
78580216,муж,29,нет,да,плацкарт,871,1,1,1,3,3,3,1
1636073,жен,26,нет,да,плацкарт,414,1,1,0,3,3,3,1
57517916,муж,25,нет,нет,купе,2332,1,1,1,5,5,4,1
42867544,муж,32,нет,нет,плацкарт,649,1,1,0,4,4,4,1
22443491,муж,40,нет,да,св,253,1,1,0,4,5,5,1
75282218,жен,58,нет,нет,плацкарт,224,0,1,1,5,4,2,1
12769668,муж,22,нет,да,плацкарт,273,1,0,0,4,4,3,1
89396785,жен,39,нет,нет,плацкарт,484,1,0,0,2,2,4,1
25950574,муж,39,нет,нет,плацкарт,538,1,0,0,4,4,4,1
98805791,жен,35,да,да,плацкарт,1436,1,0,0,5,5,2,1
54519240,муж,22,нет,нет,плацкарт,379,1,1,0,1,4,3,1
70395090,жен,26,нет,да,плацкарт,552,1,0,1,4,4,2,1
13119118,муж,47,нет,да,плацкарт,570,1,0,1,5,5,3,1
32755330,муж,54,нет,нет,плацкарт,904,1,1,0,4,4,5,1
74925811,муж,61,нет,нет,купе,1001,1,1,1,3,3,3,1
3539776,жен,26,нет,да,плацкарт,594,1,1,0,4,2,2,1
2413323,жен,57,нет,нет,плацкарт,2541,1,1,1,5,4,3,1
55037745,муж,57,нет,да,св,237,0,0,0,5,4,2,1
7354337,жен,47,нет,нет,купе,331,1,1,1,5,5,2,1
7294067,жен,24,нет,нет,плацкарт,704,1,1,0,5,4,4,1
45854819,жен,58,да,нет,плацкарт,1217,1,0,1,3,3,4,1
35617204,муж,44,нет,нет,плацкарт,2752,1,0,0,4,4,4,1
85249054,муж,45,нет,да,купе,1746,1,1,1,5,5,2,1
5822477,жен,50,нет,да,плацкарт,631,1,0,1,2,4,3,1
28638810,муж,54,нет,нет,плацкарт,445,1,0,0,4,4,4,1
7095621,муж,47,нет,нет,плацкарт,818,1,1,1,5,5,5,1
46812638,муж,23,нет,нет,плацкарт,1113,1,1,0,3,3,5,1
24436573,муж,48,нет,да,плацкарт,824,1,1,1,4,4,3,1
15052225,жен,45,нет,нет,плацкарт,194,1,0,0,4,3,4,1
27267196,жен,58,да,да,св,410,1,1,1,3,3,4,1
62088461,муж,44,нет,нет,плацкарт,233,1,0,1,3,3,3,1
62338388,муж,36,нет,да,купе,657,1,1,1,5,5,3,1
66844349,муж,25,нет,да,св,227,1,1,0,1,2,4,1
93603310,муж,35,нет,нет,плацкарт,436,1,1,0,4,4,5,1
10298266,муж,27,нет,да,плацкарт,1065,1,1,0,3,3,4,1
3451068,жен,69,нет,нет,купе,1984,1,0,0,4,4,4,1
2218643,муж,43,да,нет,плацкарт,1948,1,0,0,4,4,4,1
4812651,жен,26,нет,да,купе,1191,1,1,0,4,3,3,1
10303797,жен,21,нет,да,плацкарт,1245,1,1,0,2,1,3,1
11799827,муж,32,да,нет,св,991,1,0,1,4,4,3,1
23081968,жен,63,нет,нет,плацкарт,933,1,1,1,1,1,2,1
51812664,муж,26,нет,да,купе,1020,1,1,1,3,3,4,1
2591,муж,22,нет,да,плацкарт,1217,1,1,0,2,4,2,1
54106951,жен,31,нет,нет,плацкарт,444,1,0,1,3,3,3,1
90131865,жен,38,нет,да,купе,275,1,1,1,4,4,3,1
20157019,муж,59,нет,да,плацкарт,423,1,0,1,5,5,3,1
31059086,муж,56,нет,нет,плацкарт,1408,1,1,0,5,1,3,1
64990640,жен,59,нет,нет,плацкарт,310,1,0,1,4,1,2,1
39459819,муж,35,нет,нет,купе,2418,1,1,1,1,1,4,1
30616303,муж,21,нет,нет,плацкарт,703,1,1,0,3,1,3,1
56993838,муж,63,нет,нет,купе,2606,1,1,0,3,3,4,1
9311716,муж,36,нет,нет,плацкарт,839,1,0,0,1,5,3,1
83818977,муж,32,нет,да,плацкарт,205,1,1,1,3,3,3,1
78964938,жен,56,да,нет,плацкарт,831,1,1,1,3,3,4,1
99772726,муж,52,да,нет,купе,488,1,0,1,5,1,4,1
10275922,муж,38,нет,да,купе,1528,1,1,1,3,3,2,1
32125561,жен,33,нет,нет,плацкарт,567,1,0,0,1,1,4,1
3292290,муж,27,нет,да,плацкарт,1758,1,0,1,5,5,2,1
58005280,муж,29,нет,да,плацкарт,1272,1,1,0,2,2,3,0
86038333,жен,54,нет,да,плацкарт,532,1,0,0,4,4,2,0
96472152,муж,59,нет,да,купе,1009,1,1,0,1,1,2,0
69049296,муж,52,нет,нет,плацкарт,962,1,1,1,4,4,4,1
41635162,жен,37,да,нет,плацкарт,734,1,0,1,4,4,4,1
86912000,муж,39,нет,да,плацкарт,206,1,0,0,5,5,3,1
35073837,жен,40,нет,нет,св,374,0,0,0,4,4,4,1
3739268,муж,64,да,нет,плацкарт,770,1,1,1,4,4,2,1
56832869,жен,53,да,нет,плацкарт,292,1,1,0,3,3,3,1
97803182,муж,38,да,да,св,3305,1,1,0,2,2,3,0
92194499,жен,61,нет,нет,плацкарт,832,1,1,0,4,4,3,1
61067011,жен,47,нет,нет,купе,445,1,1,1,5,3,4,1
33818032,муж,24,нет,да,плацкарт,489,1,0,1,4,4,3,1
72162021,жен,65,нет,нет,плацкарт,1139,1,1,1,4,4,3,1
37278858,жен,38,нет,да,плацкарт,891,1,1,1,5,3,3,1
40303664,жен,50,да,нет,плацкарт,285,1,1,0,5,5,4,1
54188866,жен,24,нет,да,плацкарт,631,1,0,1,3,3,4,1
52063312,жен,59,нет,да,плацкарт,600,1,1,1,4,4,2,1
34049882,жен,42,нет,да,плацкарт,263,1,1,0,3,4,2,1
15477138,муж,19,нет,нет,плацкарт,703,1,0,1,2,3,2,1
89848779,жен,45,нет,нет,купе,580,1,0,1,4,2,2,1
44951738,муж,39,нет,да,плацкарт,158,1,1,0,4,4,2,1
34958981,жен,67,нет,да,плацкарт,145,1,1,1,2,3,3,1
17248707,жен,29,нет,да,плацкарт,1128,1,1,1,3,3,3,1
8951467,жен,41,нет,да,плацкарт,769,1,1,0,2,2,3,0
66565419,жен,66,нет,нет,плацкарт,2143,1,1,0,2,3,3,1
86793223,жен,29,нет,да,купе,1758,1,1,1,3,3,3,1
24735427,муж,24,нет,да,плацкарт,865,1,1,1,3,5,3,1
55586183,муж,46,нет,нет,плацкарт,768,1,0,1,4,4,3,1
99587690,жен,60,да,да,плацкарт,733,1,0,1,2,2,4,1
2538105,жен,25,нет,да,св,818,1,0,0,2,2,3,1
42851737,жен,52,да,да,св,1065,1,1,0,3,3,3,1
28899292,муж,47,да,нет,плацкарт,451,1,1,1,2,2,3,0
90078681,жен,64,нет,нет,плацкарт,2491,1,0,1,1,1,2,0
97737964,муж,36,нет,нет,плацкарт,1512,1,1,1,4,4,4,1
95502244,муж,47,нет,нет,плацкарт,824,1,1,0,1,1,4,1
83490872,жен,52,нет,нет,купе,659,1,0,1,4,4,4,1
62613490,жен,22,нет,да,плацкарт,565,1,1,0,5,5,3,1
4231373,муж,41,нет,нет,плацкарт,339,1,1,1,4,4,4,1
90218639,жен,36,нет,да,купе,731,1,0,0,2,2,3,1
57007566,муж,45,нет,да,купе,290,1,1,0,2,2,3,1
83912667,жен,49,нет,да,купе,1063,1,1,1,5,1,5,1
93292413,жен,36,нет,да,плацкарт,544,1,0,0,5,5,3,1
33747874,жен,39,нет,да,купе,329,1,1,1,4,4,4,1
74430069,муж,47,нет,нет,плацкарт,1202,1,0,1,3,3,3,1
92104714,муж,54,да,нет,св,325,1,1,0,1,1,4,0
85291256,жен,37,нет,да,плацкарт,284,1,1,1,3,3,2,1
63053114,муж,47,нет,да,плацкарт,1083,1,1,1,5,5,4,1
58767723,жен,57,да,нет,купе,396,1,0,1,3,3,4,1
33075241,муж,35,да,нет,плацкарт,962,1,1,1,4,4,3,1
14395368,жен,25,нет,да,купе,568,1,1,0,2,2,4,0
42360686,муж,62,нет,да,купе,441,1,1,0,2,2,4,1
59428954,муж,59,нет,нет,плацкарт,2213,1,1,1,4,4,2,1
34176765,муж,28,нет,да,купе,1082,1,0,0,2,2,2,1
92403168,муж,58,нет,нет,плацкарт,671,1,1,0,3,5,3,1
84456997,жен,59,да,нет,плацкарт,956,1,1,0,4,4,3,1
10631485,муж,30,нет,да,плацкарт,138,1,0,1,4,4,4,1
3234298,жен,58,да,нет,плацкарт,345,1,1,0,4,5,3,1
59409175,жен,59,нет,нет,плацкарт,552,1,1,1,4,3,3,1
74183757,муж,35,нет,да,плацкарт,194,1,0,0,2,2,3,1
61378967,муж,45,нет,нет,плацкарт,774,1,0,1,1,1,4,1
88424738,жен,64,да,да,св,1340,1,0,1,2,3,5,1
65786616,муж,62,нет,нет,плацкарт,408,1,0,0,5,5,2,1
15843567,муж,34,да,да,плацкарт,1485,1,1,1,5,4,1,1
41895899,жен,21,нет,нет,плацкарт,663,1,0,1,5,5,4,1
48383958,жен,22,нет,да,плацкарт,797,1,1,1,5,5,3,1
34078466,жен,58,нет,нет,плацкарт,968,1,0,1,4,3,3,1
60184922,жен,35,нет,да,плацкарт,509,1,1,1,5,5,4,1
35088990,жен,28,нет,да,купе,2379,1,1,1,3,3,3,0
70485855,жен,36,нет,да,купе,772,1,0,1,3,3,3,1
4460546,муж,33,нет,да,купе,299,1,1,1,3,3,3,1
82888418,муж,48,нет,нет,св,763,1,0,0,3,1,2,1
76148120,муж,34,да,нет,плацкарт,1863,1,1,1,5,5,2,1
43261932,жен,27,нет,нет,плацкарт,1286,1,1,0,4,4,4,1
28962049,жен,62,нет,да,плацкарт,1274,1,1,1,4,3,2,1
44175590,муж,47,нет,нет,купе,506,1,1,0,5,3,3,1
41883184,муж,41,нет,нет,плацкарт,741,1,0,0,4,4,4,1
2822972,жен,41,нет,да,плацкарт,153,1,1,1,5,5,4,1
74340247,жен,68,нет,нет,плацкарт,2486,1,1,0,1,1,2,0
81075484,муж,45,нет,нет,плацкарт,649,1,1,1,1,2,2,0
81528778,жен,49,нет,нет,плацкарт,624,1,1,0,4,2,3,1
95702515,муж,40,нет,да,св,2593,1,0,1,5,5,4,1
6548350,жен,57,да,нет,плацкарт,167,1,0,0,4,3,4,1
89404313,жен,22,нет,да,купе,634,1,0,0,3,3,3,1
2824691,жен,28,нет,да,плацкарт,987,1,0,1,3,3,2,1
29136809,муж,36,нет,да,плацкарт,400,1,1,1,5,5,3,1
63748792,жен,30,нет,да,купе,669,1,0,0,3,3,3,1
22937383,муж,30,нет,да,купе,799,1,1,0,2,2,2,0
80308343,муж,53,нет,да,св,433,1,0,0,4,5,4,1
81711788,муж,29,нет,нет,плацкарт,1485,1,1,0,1,1,2,0
41265417,жен,26,нет,нет,плацкарт,518,1,1,0,1,1,3,1
49888959,муж,50,да,нет,плацкарт,850,1,1,1,5,5,3,1
66235085,муж,34,да,нет,плацкарт,374,1,1,0,2,2,5,1
6840840,жен,45,да,нет,плацкарт,1426,1,1,1,4,4,4,1
84260771,муж,26,нет,нет,плацкарт,469,1,1,1,4,4,4,1
12209944,жен,48,нет,да,св,986,1,0,0,5,5,5,1
17103102,муж,36,нет,нет,св,1024,1,0,1,3,2,2,1
15272922,жен,46,да,да,плацкарт,272,1,1,1,1,1,4,1
17458603,муж,57,нет,нет,плацкарт,678,1,0,1,3,3,3,1
57871939,муж,64,нет,нет,плацкарт,339,1,1,0,2,2,4,1
24831124,муж,44,нет,нет,плацкарт,856,1,1,1,3,3,4,1
79840631,муж,34,нет,да,плацкарт,4280,1,1,1,5,5,5,1
3513478,жен,21,нет,нет,плацкарт,345,1,1,1,3,3,5,1
15960006,муж,24,нет,нет,плацкарт,957,1,1,1,3,3,4,1
89101807,жен,30,нет,да,купе,379,1,1,1,4,4,2,1
99091511,жен,36,нет,да,купе,1525,1,0,0,1,1,2,1
42286917,жен,49,нет,нет,купе,2502,0,1,0,4,2,2,1
56520765,жен,21,нет,нет,плацкарт,253,0,1,0,2,2,5,1
44893982,муж,69,нет,нет,купе,627,1,1,0,1,1,3,1
23316189,муж,32,нет,нет,св,1272,1,1,1,5,5,5,1
86087740,муж,52,нет,да,плацкарт,126,1,1,1,5,5,2,1
21297127,муж,36,да,нет,плацкарт,566,1,1,1,4,4,5,1
36836097,муж,68,нет,нет,плацкарт,466,1,1,0,2,2,2,0
50873781,муж,54,да,нет,плацкарт,1083,1,1,1,1,1,4,0
94185618,жен,30,нет,да,плацкарт,721,1,0,0,3,3,2,1
44745845,жен,68,нет,нет,плацкарт,1572,1,1,1,3,1,2,0
57905801,жен,63,нет,нет,плацкарт,982,1,1,0,4,1,2,1
67142753,жен,29,нет,нет,плацкарт,2620,1,0,1,4,1,3,1
69162009,муж,48,нет,да,купе,123,1,1,1,3,3,2,1
89111905,жен,21,нет,нет,купе,1473,1,1,0,4,4,3,1
9815569,муж,53,нет,нет,плацкарт,2512,1,1,0,3,3,3,1
69681179,муж,50,нет,да,св,460,1,1,1,4,3,5,1
52246845,муж,54,нет,да,плацкарт,670,1,1,1,4,4,3,1
9441299,жен,58,да,да,плацкарт,1001,1,0,0,5,3,3,1
9805656,жен,54,да,нет,плацкарт,627,1,0,1,3,3,4,1
82068104,муж,23,нет,да,плацкарт,729,1,0,0,4,4,3,1
39890194,жен,30,нет,нет,плацкарт,334,1,1,1,3,3,4,1
26556329,жен,63,нет,нет,купе,788,1,1,0,1,1,3,0
99274454,жен,52,нет,да,плацкарт,898,1,1,0,4,4,2,1
45945481,жен,48,нет,да,купе,678,1,1,0,4,1,2,1
72017476,жен,41,нет,да,купе,2456,1,1,1,4,4,2,1
30811288,жен,53,нет,нет,плацкарт,1047,1,0,0,3,2,3,1
29820399,муж,64,нет,нет,плацкарт,526,1,1,1,3,3,2,1
38735171,муж,42,нет,нет,плацкарт,1245,1,1,1,1,1,3,1
45410747,жен,41,нет,нет,плацкарт,627,1,1,1,4,4,3,1
43999182,муж,38,нет,нет,плацкарт,1341,1,1,1,3,3,4,1
25210011,муж,58,да,нет,плацкарт,2337,1,1,1,3,3,4,1
52675013,муж,24,нет,нет,плацкарт,850,1,0,0,4,4,4,1
31990128,муж,69,нет,нет,купе,583,1,1,1,2,2,5,0
82854997,муж,58,нет,нет,плацкарт,682,0,0,0,3,4,3,1
67430770,муж,32,нет,нет,плацкарт,436,1,1,0,2,3,5,1
93835656,муж,55,нет,нет,плацкарт,731,1,1,0,5,5,5,1
58941754,жен,35,нет,да,плацкарт,110,1,0,1,3,3,3,1
15849825,жен,46,нет,да,купе,624,1,1,0,3,1,2,1
55692254,жен,60,нет,нет,плацкарт,352,1,1,1,1,1,4,1
55274739,муж,33,нет,нет,плацкарт,333,1,1,0,5,5,5,1
70585973,муж,55,нет,нет,плацкарт,503,1,1,0,4,4,3,1
19508006,жен,22,нет,да,плацкарт,210,1,1,1,2,2,4,1
97107000,муж,50,нет,нет,купе,649,1,1,0,5,5,4,1
45481202,жен,65,нет,нет,купе,1541,1,1,1,5,3,5,1
59261657,жен,57,нет,нет,плацкарт,401,1,0,0,4,4,3,1
70544831,жен,69,нет,нет,плацкарт,1551,1,1,0,4,4,4,1
84152385,муж,29,нет,нет,плацкарт,374,1,1,1,3,3,3,1
2718770,муж,21,нет,да,плацкарт,631,1,1,0,2,2,3,0
94129830,муж,46,нет,нет,плацкарт,826,1,0,1,1,1,4,1
7969426,муж,33,нет,да,купе,691,1,1,1,4,4,3,1
71666061,жен,47,да,нет,плацкарт,1154,1,1,0,3,3,4,1
77267779,жен,40,да,нет,плацкарт,466,1,1,0,5,4,2,1
4521541,жен,51,нет,да,купе,438,1,1,1,5,5,3,1
16532545,жен,64,нет,нет,плацкарт,708,1,1,0,3,4,3,1
91706963,жен,58,нет,нет,св,1477,1,1,1,3,4,3,1
51134689,жен,41,нет,нет,плацкарт,835,1,1,1,5,5,4,1
69775700,жен,63,нет,да,купе,374,1,1,1,3,2,4,1
38749750,муж,57,да,нет,плацкарт,818,1,0,1,4,4,4,1
30069847,муж,48,нет,да,плацкарт,500,1,1,1,4,4,4,1
45685379,муж,61,нет,нет,плацкарт,795,1,1,0,2,3,2,1
30764767,жен,29,нет,да,плацкарт,2512,1,0,1,3,3,3,1
72992465,муж,39,нет,нет,плацкарт,228,1,0,0,4,4,5,1
104858,жен,50,нет,да,плацкарт,260,1,1,0,1,1,3,1
3486607,муж,31,да,нет,плацкарт,2882,1,0,0,3,3,5,1
20658011,муж,23,нет,да,купе,729,1,1,1,3,5,3,1
75134082,жен,48,нет,да,плацкарт,981,1,0,1,1,5,4,1
6998745,жен,35,нет,нет,плацкарт,356,1,1,1,3,3,4,1
20894574,жен,34,да,нет,плацкарт,573,1,0,0,2,2,4,1
83901031,муж,52,нет,да,плацкарт,162,1,1,1,3,3,3,1
21664625,муж,63,нет,да,купе,799,1,0,1,4,4,2,1
26472784,жен,37,да,нет,плацкарт,420,1,1,0,1,1,3,1
46125706,муж,64,нет,нет,плацкарт,162,1,1,0,5,5,3,1
6556993,жен,29,нет,да,плацкарт,1252,1,1,1,2,2,5,0
18997271,жен,22,нет,нет,плацкарт,410,1,1,1,4,4,2,1
40387366,жен,26,нет,да,плацкарт,849,1,0,1,1,3,4,1
56479561,муж,65,нет,нет,плацкарт,545,1,0,1,4,3,4,1
69376978,жен,22,нет,да,плацкарт,258,1,0,0,5,4,3,1
51844858,муж,24,нет,да,плацкарт,687,1,1,1,5,5,2,1
95701095,муж,38,нет,да,плацкарт,446,1,0,1,3,2,3,1
57672989,муж,61,нет,нет,купе,587,1,1,1,1,1,3,1
5860554,муж,32,нет,нет,плацкарт,683,1,1,1,1,1,3,1
60331222,муж,31,нет,да,купе,2285,0,0,0,1,1,2,1
46264924,муж,65,нет,да,плацкарт,587,1,0,1,3,3,3,1
88135323,жен,59,нет,нет,плацкарт,967,1,1,0,2,4,1,1
94548020,муж,18,нет,да,плацкарт,944,1,1,0,2,2,4,0
97468149,муж,26,нет,нет,плацкарт,428,1,1,1,2,2,4,1
36615828,жен,35,нет,да,купе,287,1,0,0,1,1,2,0
67731808,муж,29,нет,да,купе,544,1,1,1,4,4,3,1
19220011,жен,40,нет,нет,плацкарт,1453,1,1,1,1,1,2,0
