total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair,price
56.5,34.5,3.0,1.0,6.5,5.0,2464400.0
78.0,49.1,2.7,3.0,7.3,1.0,4513200.0
63.0,25.2,3.3,3.0,8.5,0.0,5013900.0
45.4,21.3,2.7,1.0,11.3,2.0,2263260.0
69.0,43.5,2.9,3.0,7.4,4.0,3366800.0
68.0,32.6,2.8,2.0,7.6,6.0,2844800.0
70.0,29.4,2.7,2.0,5.2,2.0,4382000.0
98.8,49.4,2.7,3.0,7.6,9.0,5437000.0
63.0,41.0,2.7,2.0,2.1,3.0,3890000.0
76.0,36.5,3.0,4.0,8.8,15.0,4352000.0
131.4,53.9,2.8,4.0,3.4,3.0,8267720.0
155.3,76.1,2.9,5.0,3.3,6.0,9629520.0
152.4,68.6,2.9,7.0,4.7,6.0,9358280.0
62.0,27.3,2.9,3.0,12.0,4.0,3899200.0
128.3,73.1,3.2,5.0,2.8,3.0,7226110.000000001
62.0,33.5,3.3,3.0,7.2,4.0,3938600.0
59.3,24.9,2.7,2.0,4.8,13.0,3745920.0
46.0,29.4,3.4,2.0,6.1,2.0,2177200.0
86.6,36.4,2.8,4.0,7.6,11.0,3863720.0
68.3,32.1,3.2,3.0,4.2,0.0,4606590.0
65.8,28.3,2.9,2.0,9.8,9.0,2513720.0
69.7,41.1,3.3,2.0,4.1,9.0,3938660.0
60.2,37.3,2.9,2.0,6.6,6.0,4185180.0
68.3,38.9,3.4,3.0,5.6,7.0,3045060.0
108.0,55.1,3.2,5.0,8.5,2.0,6608800.0
64.6,35.5,2.7,3.0,3.3,6.0,4208480.0
62.0,34.7,2.8,3.0,9.0,3.0,4232600.0
56.6,24.3,2.9,2.0,6.0,3.0,3486940.0
62.6,25.0,2.7,2.0,7.4,12.0,3537880.0
84.3,52.3,2.8,2.0,5.5,3.0,4299400.0
77.0,46.2,2.9,4.0,6.7,3.0,3610600.0
69.6,27.8,2.7,2.0,2.6,14.0,4114480.0
55.7,34.0,3.1,2.0,7.5,0.0,3507830.0
68.0,38.1,2.9,2.0,7.4,7.0,4230400.0
69.0,35.9,2.8,2.0,8.7,7.0,4018400.0
87.5,45.5,3.5,4.0,6.4,1.0,5713750.0
68.3,27.3,2.7,3.0,8.1,2.0,3548000.0
64.0,28.2,2.9,3.0,4.2,19.0,3387600.0
62.5,35.6,2.8,2.0,5.7,6.0,3746250.0
71.4,45.0,2.8,2.0,10.6,3.0,3672720.000000001
68.6,28.8,3.0,2.0,3.3,0.0,4073880.0
74.3,46.1,3.5,4.0,1.3,11.0,4788000.0
68.5,40.4,3.0,2.0,6.2,5.0,4285600.0
68.0,32.0,2.7,2.0,5.9,3.0,4088400.0
69.0,31.0,2.7,3.0,6.2,3.0,3960000.0
67.0,27.5,2.7,2.0,4.8,6.0,3282500.0
62.9,40.3,3.2,3.0,8.3,10.0,3339180.0
62.8,25.1,2.7,2.0,10.2,12.0,3739320.0
72.0,46.1,2.8,4.0,7.9,9.0,3376000.0
59.0,38.4,2.8,2.0,4.5,10.0,2533200.0
64.2,28.9,3.0,2.0,5.2,2.0,4070400.0
75.4,36.2,3.4,2.0,5.8,5.0,4936300.0
71.7,38.7,2.8,2.0,6.6,3.0,4548410.0
85.0,37.4,3.0,3.0,5.7,1.0,5329000.0
100.6,61.4,2.9,4.0,9.0,1.0,5105460.0
53.0,22.8,2.8,1.0,8.1,2.0,2147600.0
60.5,32.7,3.1,3.0,8.1,5.0,4263700.0
67.1,32.2,3.4,3.0,5.6,6.0,4309940.0
68.1,34.0,3.1,3.0,6.3,10.0,4647220.0
49.0,22.1,2.9,1.0,4.7,17.0,1798400.0
45.0,26.6,2.9,1.0,5.4,5.0,1679500.0
72.2,30.3,3.2,3.0,2.1,2.0,3922420.0
63.4,36.8,2.7,2.0,6.3,11.0,4108500.0
58.3,26.8,3.4,2.0,6.8,3.0,2989580.0
62.7,29.5,3.5,2.0,4.8,3.0,3306370.0
76.5,30.6,2.7,3.0,7.2,6.0,4198750.0
62.1,33.5,2.8,2.0,6.5,6.0,2663810.0
118.0,49.6,2.7,3.0,5.4,2.0,7359200.0
53.0,32.9,2.9,2.0,5.0,8.0,2751600.0
119.3,72.8,3.4,4.0,5.3,2.0,7768180.0
69.6,41.8,2.7,2.0,5.0,2.0,3314239.9999999995
94.0,38.5,3.1,2.0,6.2,4.0,6237800.0
56.1,25.2,3.5,1.0,8.3,4.0,3489660.0
62.2,29.9,2.7,2.0,2.7,0.0,3095680.0
52.5,22.6,2.7,2.0,5.4,6.0,2477000.0
56.0,29.7,3.0,2.0,8.7,1.0,3824800.0
129.9,84.4,2.7,5.0,2.1,9.0,6510380.0
68.0,41.5,3.0,2.0,10.7,3.0,4444400.0
105.0,53.6,2.9,5.0,7.8,10.0,4910500.0
49.0,31.4,2.8,1.0,8.5,13.0,2364500.0
61.6,33.9,3.0,2.0,6.6,8.0,3804160.0
75.0,33.8,2.7,3.0,5.3,7.0,3487500.0
48.2,20.7,3.0,1.0,3.2,11.0,3697400.0
63.1,33.4,3.0,3.0,4.2,3.0,4284340.0
62.0,27.9,3.3,3.0,5.4,8.0,4288600.0
62.1,35.4,3.4,3.0,6.4,8.0,3967690.0
75.0,36.0,2.8,3.0,5.1,2.0,4192500.0
86.0,48.2,2.8,4.0,4.5,9.0,5503000.0
63.0,37.8,2.7,2.0,8.5,9.0,3257500.0
70.9,37.6,3.2,3.0,7.2,1.0,4814530.0
99.8,54.9,3.2,4.0,8.4,5.0,4888540.0
95.5,40.1,3.1,4.0,5.8,3.0,6217300.0
93.8,46.9,3.5,4.0,13.4,11.0,5038840.0
65.4,32.0,2.7,3.0,11.8,2.0,4310500.0
64.0,33.3,2.9,3.0,6.4,3.0,3750800.0
56.0,23.5,2.7,2.0,5.6,5.0,3802800.0
61.2,37.3,3.1,2.0,4.3,3.0,3788720.0
63.0,35.9,2.8,3.0,9.3,4.0,4472100.0
65.0,39.6,2.8,3.0,1.5,3.0,4022500.0
91.9,48.7,2.7,3.0,7.6,1.0,5243720.0
173.0,98.6,2.8,5.0,8.9,1.0,9757800.0
82.7,40.5,2.7,3.0,6.1,5.0,4507740.0
56.0,22.4,3.2,1.0,3.1,1.0,3232400.0
58.2,37.8,2.9,1.0,5.3,12.0,2797880.0
71.3,42.1,2.9,4.0,7.4,6.0,3828360.0
68.0,33.3,3.3,3.0,6.6,1.0,4111200.0
79.8,38.3,3.0,2.0,4.8,15.0,3559600.0
52.8,21.6,3.4,2.0,0.5,2.0,3399600.0
57.0,26.8,3.1,1.0,10.1,4.0,2707500.0
74.1,40.0,2.9,3.0,8.5,10.0,4642480.0
67.0,31.5,2.7,2.0,6.0,2.0,3100000.0
58.0,32.5,2.7,2.0,5.2,6.0,3345000.0
196.4,102.1,2.8,5.0,7.7,3.0,11925880.0
64.0,41.6,2.7,3.0,5.2,6.0,4556800.0
62.0,26.0,2.9,2.0,4.5,6.0,3018600.0
55.0,35.8,3.2,2.0,4.0,13.0,3384000.0
75.8,36.4,2.7,3.0,8.8,5.0,3544480.0
67.0,42.2,2.9,2.0,7.1,8.0,3614900.0
65.0,27.3,2.7,2.0,6.4,4.0,3956500.0
58.5,36.3,3.1,2.0,4.7,1.0,4136250.0
66.0,36.3,2.7,3.0,5.3,2.0,4539600.0
89.3,52.7,3.3,4.0,11.2,17.0,5022120.0
67.0,26.8,2.8,3.0,6.8,4.0,3686400.0
65.2,37.8,3.2,3.0,3.4,7.0,4279840.0
50.7,24.3,3.0,2.0,7.8,17.0,2595980.0
61.0,25.6,2.7,2.0,0.7,4.0,4079100.0
56.0,23.0,3.0,1.0,4.1,5.0,2855600.0
49.7,31.3,3.1,1.0,2.1,11.0,2387930.0
133.7,84.2,2.8,5.0,6.0,8.0,8226759.999999999
66.0,35.6,2.7,3.0,13.1,5.0,3054600.0
66.8,26.7,2.7,3.0,0.1,5.0,4131840.0
65.0,29.9,3.2,2.0,2.7,9.0,2898000.0
70.4,28.9,2.8,3.0,6.5,2.0,3373680.0
69.4,29.1,3.4,2.0,3.8,0.0,5269800.0
66.8,43.4,3.0,2.0,2.2,1.0,4378520.0
74.3,40.9,3.5,4.0,6.5,4.0,5011740.0
82.0,32.8,2.7,4.0,8.3,2.0,4510000.0
116.6,59.5,3.3,3.0,6.6,9.0,5987940.0
55.7,22.8,2.8,2.0,1.2,1.0,2765190.0
62.0,36.0,2.7,3.0,2.0,6.0,3962800.0
65.5,32.8,3.0,2.0,0.4,3.0,4064050.0
59.0,30.7,2.9,1.0,8.5,15.0,3072300.0
58.6,38.1,3.4,1.0,6.5,5.0,4396700.0
65.5,32.1,3.2,2.0,9.5,7.0,2944550.0
69.4,42.3,3.2,3.0,5.8,3.0,3390120.0000000005
70.2,31.6,2.8,3.0,4.8,1.0,3694720.0
98.0,63.7,2.9,4.0,6.1,5.0,5065600.0
65.9,37.6,3.3,3.0,4.5,6.0,4414230.0
62.5,38.1,3.4,2.0,8.1,4.0,4031250.0
147.2,60.4,2.8,5.0,8.2,1.0,9755600.0
67.6,27.0,2.8,2.0,7.1,3.0,4542480.0
149.6,83.8,2.8,5.0,9.1,5.0,8998080.0
65.0,26.0,3.0,2.0,8.3,12.0,3202500.0
63.6,34.3,3.0,3.0,3.9,11.0,3847040.0
155.4,99.5,3.1,5.0,6.5,7.0,7882260.0
88.0,36.1,2.7,3.0,8.5,11.0,4400000.0
98.7,54.3,2.9,3.0,5.3,2.0,6261610.0
62.0,39.7,3.2,2.0,2.3,4.0,4815400.0
62.1,31.7,3.0,2.0,5.8,10.0,2545180.0
67.0,34.2,2.8,2.0,3.7,2.0,4013500.0
153.3,65.9,2.8,5.0,13.4,6.0,8354900.000000001
57.0,22.8,2.9,2.0,6.0,2.0,2565400.0
64.6,29.7,2.9,2.0,4.8,5.0,3077859.9999999995
154.0,73.9,2.8,6.0,2.0,1.0,10266800.0
73.2,47.6,2.7,3.0,7.2,16.0,3852160.0
62.1,39.1,3.1,2.0,4.2,7.0,4298010.0
66.5,27.3,2.7,2.0,4.1,7.0,3163750.0
92.5,46.2,2.8,3.0,8.3,1.0,5706000.0
89.5,35.8,3.1,3.0,9.1,8.0,5106200.0
50.0,20.0,2.7,2.0,5.8,11.0,2940000.0
55.6,23.9,3.0,1.0,10.2,3.0,3202560.0
60.6,39.4,2.8,3.0,9.3,5.0,2820880.0
67.0,33.5,2.9,3.0,5.9,4.0,3189700.0
66.1,37.0,2.7,3.0,8.5,1.0,4086000.0
98.3,48.2,3.4,4.0,2.9,4.0,6414600.0
62.3,35.5,2.9,2.0,6.9,9.0,3120430.0
64.9,40.9,2.7,2.0,4.8,4.0,4151750.000000001
109.8,61.5,2.9,3.0,8.3,16.0,5461180.0
64.2,30.8,3.2,2.0,6.3,4.0,4307680.0
60.3,25.9,3.5,2.0,7.8,8.0,4075790.0
60.0,30.6,3.0,1.0,13.5,7.0,2364000.0
105.5,65.4,2.9,5.0,4.3,0.0,7035850.0
154.0,86.2,2.8,4.0,11.6,2.0,9397000.0
85.5,40.2,2.9,4.0,8.6,0.0,4366800.0
69.6,34.1,3.1,3.0,8.0,2.0,4597760.0
52.2,33.4,2.9,2.0,6.8,1.0,2817660.0
68.7,32.3,3.0,3.0,5.3,19.0,2961710.0
73.0,33.6,2.9,3.0,8.1,2.0,5198100.0
58.0,31.3,2.7,2.0,0.1,4.0,3619800.0
67.0,30.2,2.9,3.0,1.0,4.0,4414700.0
66.6,29.3,3.4,3.0,5.5,12.0,3956160.0
66.0,37.0,3.3,3.0,6.4,4.0,4419400.0
65.0,26.7,2.7,2.0,12.4,3.0,4323000.0
45.0,29.2,2.9,2.0,7.0,8.0,2285500.0
74.2,45.3,2.7,3.0,5.1,5.0,4201980.0
69.7,43.2,3.1,3.0,8.7,5.0,3257140.0
67.3,31.6,2.9,3.0,6.7,3.0,3558190.0
64.3,29.6,2.8,2.0,4.6,8.0,4095810.0
140.9,78.9,2.8,5.0,3.2,3.0,8415820.0
63.0,38.4,3.2,3.0,7.6,1.0,3589300.0
63.4,27.3,3.3,3.0,3.3,13.0,3702560.0
58.0,34.8,2.9,2.0,4.4,3.0,4442600.0
67.0,34.2,2.7,3.0,6.5,11.0,2974600.0
62.2,25.5,2.7,2.0,9.3,5.0,3139180.0
75.1,34.5,2.9,4.0,5.6,4.0,5258530.0
66.6,30.6,2.7,3.0,5.7,6.0,3129459.9999999995
58.0,30.2,2.9,1.0,8.4,6.0,2897400.0
50.0,22.5,2.8,2.0,7.7,1.0,2455000.0
53.6,28.4,3.1,2.0,3.4,1.0,3164000.0
131.5,59.2,2.8,5.0,2.8,15.0,7218400.0
75.9,31.1,3.3,3.0,2.7,8.0,4197850.0
63.8,30.6,2.7,2.0,5.2,1.0,4209220.0
75.4,49.0,3.0,2.0,10.3,1.0,3761060.0
56.0,35.3,3.4,1.0,5.5,1.0,3799200.0
71.7,33.0,3.1,4.0,3.8,3.0,4204270.0
49.5,22.3,2.8,1.0,10.6,9.0,2458850.0
103.1,58.8,2.7,3.0,6.8,1.0,5744140.0
73.3,41.0,2.7,3.0,8.4,2.0,4874750.0
86.0,53.3,3.1,4.0,2.2,3.0,4413400.0
95.3,59.1,3.0,4.0,5.3,8.0,5994920.0
64.5,35.5,2.8,3.0,5.6,4.0,4049700.0
78.4,50.2,2.7,3.0,1.5,0.0,5761920.0
70.0,44.1,2.7,2.0,3.8,3.0,4226000.0
87.5,38.5,3.1,2.0,6.4,14.0,3933750.0
110.9,71.0,2.8,4.0,7.3,9.0,6894240.0
66.7,36.7,2.8,3.0,8.8,8.0,3175140.0
68.9,40.7,2.7,2.0,9.4,11.0,3206340.0000000005
50.9,31.6,3.3,1.0,10.9,15.0,3449730.0
64.6,35.5,2.7,3.0,9.3,9.0,3210259.9999999995
42.9,24.9,2.9,1.0,6.1,4.0,2575390.0
57.1,34.8,2.9,2.0,6.0,5.0,2556120.0
126.3,74.5,3.2,4.0,5.2,7.0,6372770.0
63.7,34.4,2.8,2.0,3.3,6.0,4134600.0
65.0,27.3,2.8,3.0,1.3,3.0,4003000.0
69.0,40.7,2.8,2.0,7.6,4.0,3290900.0
65.7,30.2,2.8,3.0,8.0,6.0,4304610.0
64.0,37.1,3.3,2.0,4.3,6.0,4370800.0
60.7,32.2,2.7,3.0,11.9,17.0,2613250.0
84.3,43.0,2.8,4.0,6.6,5.0,5000390.0
65.8,36.8,3.0,3.0,7.2,2.0,4310640.0
73.6,47.8,2.9,3.0,4.6,3.0,3549760.0
150.0,93.0,2.7,4.0,13.1,1.0,7780000.0
54.0,28.6,2.8,2.0,8.1,7.0,2887000.0
126.0,74.3,3.0,5.0,7.6,4.0,7902000.0
68.7,33.0,3.2,2.0,8.1,2.0,4787570.0
69.0,37.3,2.9,3.0,7.1,2.0,3707900.0
42.3,17.3,3.2,1.0,6.1,3.0,3244530.0
92.1,53.4,3.1,4.0,9.8,7.0,5720240.0
61.0,31.1,2.8,3.0,1.1,1.0,4808700.0
60.4,26.6,3.1,2.0,8.1,2.0,4548760.0
57.0,25.1,2.8,1.0,8.4,9.0,3729400.0
73.6,38.3,3.1,4.0,5.4,3.0,3674320.0
58.3,23.3,3.3,2.0,3.1,17.0,2588970.0
63.0,36.5,3.0,2.0,2.4,7.0,3760700.0
61.2,37.9,3.1,2.0,10.3,1.0,3135280.0
72.0,46.8,2.7,3.0,5.8,10.0,4823200.0
64.0,38.4,2.7,3.0,10.7,5.0,2498400.0
51.1,28.6,2.7,1.0,1.1,8.0,2348910.0
54.0,27.5,2.8,2.0,9.7,8.0,2224400.0
68.0,28.6,2.7,3.0,8.6,17.0,3089200.0
69.2,28.4,2.9,2.0,11.6,3.0,4678280.0
95.5,58.3,3.3,3.0,9.6,11.0,4912400.0
50.6,27.8,3.4,1.0,6.8,15.0,2281560.0
54.7,30.6,2.7,2.0,6.2,4.0,3208070.0
62.7,32.0,2.8,2.0,8.6,7.0,2475960.0
64.7,35.6,2.7,3.0,2.7,0.0,5056680.0
64.1,39.1,2.7,2.0,0.3,9.0,4619080.0
62.8,27.0,2.7,2.0,3.2,4.0,3973360.0
98.6,59.2,2.7,3.0,7.0,3.0,5790340.0
62.0,35.3,2.9,2.0,5.7,2.0,3251400.0
77.5,40.3,2.7,4.0,6.5,5.0,4896250.0
63.4,27.3,3.0,3.0,2.2,1.0,4479760.0
66.5,28.6,2.7,3.0,2.2,8.0,2980100.0
48.8,27.3,2.9,1.0,8.3,6.0,3398640.0
85.5,55.6,2.7,3.0,4.3,5.0,4706250.0
54.7,33.4,3.0,2.0,3.5,7.0,2710720.0
80.1,40.9,2.7,4.0,11.7,9.0,4061120.0
60.2,34.9,2.9,2.0,9.4,2.0,3449560.0
65.4,39.2,3.3,2.0,6.6,3.0,4114380.000000001
62.4,27.5,3.0,2.0,3.2,4.0,4831360.0
68.3,39.6,3.1,3.0,1.8,4.0,4829960.0
61.0,33.5,3.1,3.0,7.2,3.0,3660000.0
66.1,43.0,3.4,3.0,6.0,19.0,4437200.0
55.0,26.4,3.3,2.0,7.6,9.0,2849000.0
130.5,63.9,3.1,6.0,3.8,6.0,8726600.0
65.6,27.6,3.2,2.0,11.0,4.0,3368879.9999999995
54.1,30.3,2.7,1.0,7.8,4.0,2857960.0
65.9,38.9,3.5,3.0,4.1,6.0,4223540.0
65.3,36.6,2.8,3.0,7.0,4.0,4417400.0
78.8,47.3,3.3,3.0,6.9,8.0,4062200.0
98.0,41.2,2.7,3.0,9.3,7.0,5283800.0
74.0,37.7,2.8,2.0,7.0,7.0,5025200.0
60.2,27.1,2.7,2.0,4.8,3.0,3348120.0
138.3,63.6,2.9,4.0,10.6,8.0,6889260.000000001
87.2,54.1,2.9,3.0,6.0,14.0,4819520.0
84.0,52.1,3.0,4.0,3.5,3.0,4798400.0
62.6,37.6,3.3,2.0,6.5,19.0,2813900.0
127.0,57.1,3.3,5.0,3.8,5.0,8480500.0
69.7,41.8,2.7,2.0,5.7,5.0,4097140.0
73.4,34.5,3.0,3.0,4.9,2.0,4780800.0
82.0,45.9,2.8,4.0,4.1,0.0,6036000.0
144.0,69.1,2.9,5.0,12.5,1.0,8546800.0
60.0,37.2,2.7,2.0,8.3,4.0,3486000.0
90.0,54.0,2.9,3.0,3.2,10.0,5621000.0
59.4,30.3,3.4,2.0,0.2,2.0,4831080.0
66.6,42.6,2.8,2.0,5.7,3.0,4752800.0
71.4,42.1,3.1,2.0,4.1,3.0,3956840.0
49.1,31.9,2.8,1.0,6.2,4.0,2753430.0
90.5,57.0,2.8,2.0,2.5,0.0,5540100.0
42.0,18.5,2.7,1.0,2.9,4.0,1780000.0
62.8,32.0,3.1,2.0,6.7,8.0,3213320.0
71.5,45.0,2.9,3.0,2.7,12.0,3581050.0
132.2,82.0,2.7,4.0,9.7,1.0,8591500.0
66.7,36.0,2.8,3.0,3.1,5.0,4348660.0
144.2,80.8,2.7,6.0,6.1,9.0,7797959.999999999
53.4,27.2,3.2,1.0,8.0,9.0,3776320.0
77.0,47.7,3.0,2.0,8.1,2.0,4355300.0
58.1,29.0,2.9,2.0,8.8,6.0,2497790.0
63.3,31.0,2.8,2.0,8.5,1.0,3029650.0
65.2,28.7,2.8,3.0,10.6,3.0,3155960.0
92.6,55.6,3.4,3.0,9.6,1.0,5890820.0
64.0,31.4,3.3,2.0,7.2,7.0,3767600.0
68.4,33.5,3.0,2.0,0.1,5.0,3731840.0
71.8,46.7,3.1,3.0,2.2,9.0,3701580.0
62.3,28.0,3.2,2.0,4.8,4.0,4066530.0
73.5,47.0,2.7,3.0,7.6,2.0,4266250.0
63.2,30.3,3.0,2.0,8.3,15.0,2988480.0
60.0,25.2,3.1,2.0,1.2,2.0,3304000.0
102.2,58.3,2.7,3.0,4.0,4.0,6657820.0
89.2,41.0,2.8,3.0,7.0,8.0,4084640.0
64.2,25.7,2.8,3.0,2.8,7.0,4299160.0
63.6,36.9,3.0,2.0,6.3,9.0,3294360.0
95.0,51.3,3.2,3.0,4.1,5.0,6211000.0
77.0,43.9,3.2,3.0,4.5,7.0,4212200.0
53.0,32.3,3.4,1.0,6.1,2.0,3176000.0
74.3,34.9,3.3,3.0,4.6,15.0,3444210.0
48.0,26.4,2.9,2.0,4.8,4.0,2503200.0
62.0,31.6,3.4,3.0,3.8,8.0,3986800.0
71.1,29.2,2.8,3.0,3.1,2.0,4171960.0
57.4,27.6,2.9,1.0,0.7,1.0,4593780.0
79.0,44.2,2.7,3.0,6.2,4.0,5485100.0
57.5,35.6,2.9,2.0,7.4,3.0,2973500.0
78.8,43.3,3.1,3.0,2.6,15.0,3571560.0
49.8,23.4,2.9,1.0,1.8,6.0,2832940.0
65.0,34.5,3.1,3.0,5.2,6.0,4851000.0
47.4,27.5,2.9,1.0,9.1,1.0,3041340.0
68.0,29.2,2.7,2.0,7.7,15.0,4220000.0
83.0,42.3,2.7,2.0,4.7,7.0,5244800.0
108.5,56.4,2.7,5.0,3.6,3.0,7330000.0
63.0,34.0,2.7,2.0,8.6,0.0,3992200.0
88.6,52.3,2.8,3.0,0.6,15.0,5022120.0
69.0,31.7,3.0,2.0,3.0,9.0,4392700.0
74.7,35.9,2.9,4.0,6.7,7.0,4407660.0
79.5,51.7,3.0,3.0,4.8,8.0,4513800.0
59.0,31.9,2.7,2.0,7.0,4.0,3822500.0
64.8,38.9,2.9,2.0,9.1,6.0,3874560.0
85.7,53.1,3.0,3.0,6.2,6.0,4004900.0
60.3,36.8,2.8,3.0,6.7,12.0,2435900.0
72.0,33.1,2.8,3.0,6.6,6.0,3382400.0
77.2,37.1,2.9,4.0,4.0,2.0,5494480.0
57.5,33.3,2.9,1.0,9.7,5.0,2365250.0
87.5,54.2,2.8,2.0,1.8,8.0,5593750.0
95.5,52.5,3.1,3.0,10.2,4.0,5567100.0
54.0,21.6,3.3,2.0,2.2,1.0,4411200.0
54.1,32.5,3.1,2.0,5.8,1.0,4013710.0
64.0,25.6,2.7,3.0,5.2,14.0,3013200.0
55.0,33.6,2.8,2.0,5.0,5.0,3341500.0
64.0,28.2,3.4,2.0,3.2,1.0,4339600.0
90.7,39.9,3.1,3.0,7.5,5.0,5640830.0
62.7,33.9,3.5,2.0,7.3,1.0,3546370.0
99.8,47.9,2.9,3.0,5.7,2.0,6778060.0
59.6,31.6,2.7,1.0,6.2,3.0,3967000.0
68.8,40.6,2.7,3.0,4.3,3.0,3835440.0
62.7,30.1,2.8,2.0,6.1,4.0,3054220.0
54.6,34.9,2.8,1.0,2.9,5.0,3649560.0
133.7,60.2,3.4,4.0,10.7,3.0,6731119.999999999
68.0,27.9,2.7,3.0,8.7,1.0,4600800.0
82.2,36.2,2.9,4.0,7.6,4.0,4158020.0
63.3,36.7,2.7,3.0,6.1,15.0,3170960.0
58.0,24.4,2.7,2.0,3.3,6.0,2680000.0
81.7,40.9,3.1,3.0,5.6,10.0,4143500.0
41.7,24.6,3.2,2.0,6.9,2.0,3112930.0
65.4,36.0,3.2,2.0,7.1,9.0,3393160.0000000005
129.1,72.3,2.8,4.0,1.8,1.0,7723300.0
60.0,25.2,2.7,2.0,7.6,4.0,3056000.0
57.7,23.1,3.1,1.0,3.6,9.0,2992370.0
62.0,37.2,3.1,2.0,7.3,2.0,4190000.0
61.0,25.0,2.8,2.0,3.4,1.0,3852800.0
81.0,47.0,2.8,4.0,7.8,8.0,4201600.0
62.0,40.3,3.1,2.0,4.9,4.0,3272800.0
64.4,34.8,2.7,2.0,8.1,4.0,3260640.0000000005
135.5,63.7,2.7,5.0,7.7,2.0,8357400.0
59.9,37.7,2.7,2.0,7.7,9.0,3304750.0
76.0,35.0,3.1,3.0,4.1,2.0,5715600.0
91.6,38.5,2.8,4.0,7.5,13.0,4265720.0
64.0,38.4,2.7,2.0,7.5,4.0,3498400.0
63.3,37.3,3.2,2.0,7.2,3.0,3357360.0
137.7,86.8,2.9,4.0,5.2,6.0,8246439.999999999
68.9,30.3,3.2,3.0,5.6,17.0,4313040.0
96.0,61.4,3.4,3.0,10.8,7.0,4929600.0
104.0,62.4,2.7,3.0,4.6,3.0,6222400.0
65.4,37.3,2.9,3.0,1.1,6.0,4483620.0
75.5,37.0,2.8,3.0,9.0,12.0,3433350.0
60.0,36.6,2.7,1.0,8.1,3.0,4102000.0
85.7,48.0,3.2,3.0,2.9,3.0,5417690.0
68.0,29.9,2.8,3.0,9.6,15.0,2744000.0
57.7,36.4,2.9,2.0,9.0,0.0,2779310.0
65.3,34.0,2.7,2.0,9.4,8.0,3808250.0
84.0,49.6,3.0,2.0,11.6,14.0,3837200.0
69.0,33.8,2.7,2.0,2.5,3.0,4110000.0
78.3,35.2,3.0,2.0,4.9,2.0,5400640.0
66.4,37.8,3.0,3.0,9.2,10.0,3552640.0000000005
75.0,42.0,3.3,2.0,7.8,3.0,5065000.0
201.1,124.7,3.2,8.0,4.6,0.0,13471940.0
98.2,51.1,3.0,3.0,2.1,2.0,6767320.0
91.0,46.4,3.4,2.0,5.8,3.0,5783700.0
76.8,31.5,3.0,3.0,3.7,0.0,5099520.0
95.0,47.5,3.3,3.0,8.0,3.0,5485000.0
48.1,29.8,2.7,2.0,6.8,7.0,2204360.0
62.0,24.8,2.7,3.0,5.7,6.0,2882200.0
64.4,41.2,2.7,2.0,8.7,4.0,2982000.0000000005
151.0,77.0,2.7,7.0,8.0,1.0,10191200.0
69.0,29.7,2.7,3.0,4.3,16.0,4083900.0
175.4,93.0,2.8,5.0,4.2,3.0,10163680.0
32.0,13.1,3.0,1.0,7.2,0.0,2635600.0
61.4,30.7,2.7,2.0,7.1,14.0,4073680.0
89.6,51.1,2.8,3.0,2.2,7.0,5376800.0
65.6,31.5,3.0,2.0,6.2,1.0,4636560.0
65.1,38.4,3.2,2.0,2.1,3.0,4045730.0
125.4,62.7,2.7,6.0,5.7,13.0,7396520.0
70.3,45.7,2.8,4.0,9.4,6.0,4580260.0
64.3,37.9,2.9,2.0,6.1,4.0,3956540.0
75.2,39.1,3.5,4.0,4.5,6.0,4457360.0
75.4,35.4,2.9,3.0,8.3,10.0,4939140.0
72.3,34.7,2.8,3.0,10.8,1.0,3626780.0
66.4,38.5,3.4,2.0,7.5,4.0,3590960.0000000005
56.7,28.9,2.7,2.0,1.7,3.0,4470040.0
60.8,30.4,2.8,2.0,5.7,3.0,2859360.0
63.4,34.2,3.1,2.0,6.6,12.0,3646540.0
64.1,38.5,2.8,2.0,7.3,12.0,3203969.9999999995
70.2,41.4,3.0,4.0,9.7,3.0,4793520.0
63.7,38.2,3.3,2.0,3.2,3.0,3392140.0
79.4,36.5,2.7,3.0,5.3,6.0,4015500.0
30.6,18.7,3.2,1.0,6.7,8.0,1923380.0
53.5,21.4,2.8,1.0,6.7,3.0,2885100.0
64.7,36.2,2.8,3.0,4.5,12.0,2975560.0
62.0,37.2,2.8,3.0,7.7,1.0,3490400.0
94.0,55.5,2.7,3.0,7.3,9.0,5431400.0
75.2,42.9,2.7,4.0,6.5,4.0,3809120.0
59.0,31.3,2.8,2.0,5.4,5.0,3447400.0
60.8,38.3,2.9,2.0,9.4,1.0,4183280.0
64.0,39.0,2.7,2.0,7.3,12.0,3506800.0
168.4,104.4,3.2,5.0,5.2,6.0,8888240.0
59.0,37.8,2.8,2.0,6.2,3.0,3882000.0
61.0,28.7,2.7,3.0,3.7,15.0,3101800.0
100.4,43.2,2.8,3.0,6.1,8.0,5841920.0
55.3,23.2,2.9,2.0,3.6,2.0,3136020.0
110.0,63.8,2.7,3.0,5.6,5.0,6492000.0
60.7,38.2,2.9,2.0,7.3,3.0,4278460.0
55.0,24.2,3.1,1.0,5.8,1.0,3930500.0
74.2,46.0,3.3,3.0,5.5,1.0,5059760.0
77.0,38.5,2.7,3.0,4.8,8.0,4295000.0
58.8,32.3,3.0,2.0,4.8,0.0,3142600.0
