score,duration,promo,robocats,label
2,0.53,0,0,1
0,0.1,0,0,1
5,1.18,0,0,2
9,0.48,1,0,0
4,0.98,0,0,2
1,0.2,0,0,1
10,0.8,1,0,0
1,1.81,0,0,1
2,0.84,0,0,1
9,0.28,1,0,0
3,0.15,0,0,1
2,0.94,0,0,1
6,0.7,1,0,2
10,0.09,1,0,0
0,0.71,0,0,1
0,0.01,0,0,1
9,0.66,1,0,0
8,3.04,0,0,0
3,0.09,0,0,1
10,0.37,1,0,0
5,1.18,1,0,2
10,2.27,1,0,0
6,0.63,1,0,2
6,0.06,1,0,2
4,0.54,1,0,2
2,0.14,0,0,1
4,0.74,0,1,2
9,0.19,1,0,0
4,0.47,0,0,2
10,0.24,1,0,0
10,1.0,1,0,0
6,0.28,0,1,2
7,0.8,0,0,2
10,0.5,1,0,0
10,0.66,1,0,0
3,0.48,0,0,1
6,0.32,1,0,2
0,0.45,0,0,1
5,0.19,0,0,2
4,1.54,0,0,2
3,0.77,0,0,1
2,0.82,0,0,1
2,0.49,0,0,1
2,0.32,0,0,1
0,0.53,0,0,1
6,0.22,0,0,2
0,0.08,0,0,1
10,0.36,1,0,0
10,0.82,1,0,0
1,0.76,0,0,1
0,1.6,0,0,1
5,0.17,0,0,2
0,0.15,0,0,1
0,1.74,0,0,1
8,0.17,0,0,0
7,0.29,0,0,2
2,0.71,0,0,1
8,0.0,1,0,0
9,0.69,1,0,0
1,0.61,0,0,1
2,0.62,0,0,1
9,0.23,1,0,0
9,0.26,1,0,0
8,0.36,1,0,0
5,0.23,0,0,2
7,0.45,1,0,2
3,0.5,0,0,1
5,1.87,0,0,2
0,1.4,0,0,1
1,0.56,0,0,1
2,0.54,0,0,1
5,0.01,0,0,2
8,0.16,1,0,0
10,0.25,1,0,0
0,0.82,0,0,1
1,0.13,0,0,1
10,0.17,1,0,0
10,0.77,1,0,0
0,0.03,0,0,1
10,0.44,0,0,0
10,0.11,1,0,0
1,0.48,0,0,1
2,0.17,0,0,1
0,0.21,0,0,1
5,0.15,0,0,2
9,0.51,1,0,0
1,1.41,0,0,1
3,1.0,0,0,1
10,0.16,1,0,0
10,0.54,0,0,0
6,0.87,0,0,2
2,0.39,0,0,1
3,0.42,0,0,1
10,0.11,0,0,0
10,0.16,1,0,0
8,1.4,1,0,0
2,0.06,0,0,1
0,0.76,1,0,1
7,1.39,1,0,2
6,0.01,0,0,2
5,0.94,0,0,2
6,0.05,0,0,2
4,0.43,0,0,2
9,0.06,1,0,0
9,0.17,1,0,0
3,0.37,0,0,1
0,0.26,0,0,1
0,0.22,0,0,1
1,0.7,0,0,1
10,0.6,1,0,0
6,1.43,0,0,2
10,0.16,1,0,0
10,0.07,1,0,0
10,0.06,1,0,0
6,0.4,1,0,2
8,2.12,0,1,0
0,0.36,0,0,1
10,0.01,1,0,0
8,1.59,1,0,0
7,0.66,0,0,2
9,0.27,1,0,0
2,0.22,0,0,1
10,1.4,1,0,0
10,0.02,1,0,0
1,0.4,0,0,1
0,0.12,0,0,1
8,0.0,1,0,0
7,6.62,0,1,2
10,0.24,0,0,0
9,0.53,1,0,0
7,0.95,1,0,2
2,8.39,0,1,1
10,0.34,1,0,0
9,0.0,1,0,0
6,0.1,0,0,2
10,0.8,0,0,0
0,1.88,0,0,1
10,0.99,1,0,0
7,8.06,0,1,2
1,0.23,0,0,1
9,2.59,0,1,0
7,4.69,0,1,2
6,3.13,1,0,2
0,1.64,0,14,4
9,0.34,1,0,0
2,0.15,0,0,1
8,1.17,1,0,0
0,1.63,0,0,1
10,0.07,1,0,0
0,0.07,0,0,1
0,0.22,0,0,1
0,0.23,0,0,1
9,0.8,1,0,0
2,1.4,0,0,1
7,0.12,1,0,2
5,0.32,0,0,2
10,0.9,0,0,0
10,0.5,1,0,0
3,0.54,0,0,1
0,0.6,0,0,1
5,0.04,0,0,2
3,0.03,0,0,1
6,0.95,0,0,2
0,0.2,0,0,1
4,0.08,0,0,2
10,0.17,1,0,0
0,0.33,1,0,1
1,0.57,0,0,1
9,0.21,1,0,0
2,0.82,0,0,1
9,0.07,0,0,0
4,4.84,0,1,2
7,0.72,1,0,2
6,0.26,1,0,2
10,0.58,1,0,0
10,0.4,1,0,0
10,0.04,1,0,0
10,0.76,1,0,0
3,4.61,0,1,1
10,0.21,1,0,0
7,0.83,0,1,2
10,0.97,1,0,0
1,0.15,0,0,1
4,0.6,1,0,2
4,0.92,0,0,2
4,2.1,0,0,2
0,0.47,0,0,1
7,0.81,0,1,2
9,0.44,1,0,0
10,0.17,1,0,0
10,0.77,0,0,0
6,0.19,0,0,2
9,0.1,1,0,0
9,1.4,1,0,0
2,0.86,0,0,1
10,0.59,1,0,0
0,0.43,0,0,1
3,0.18,0,0,1
4,6.98,0,1,2
2,1.39,0,0,1
8,0.38,1,0,0
3,1.38,0,1,1
7,0.03,1,0,2
0,0.18,0,0,1
9,0.58,1,0,0
10,0.5,1,0,0
5,0.32,0,0,2
0,0.55,0,0,1
10,0.0,1,0,0
4,0.02,0,0,2
1,2.8,0,1,1
8,0.6,1,0,0
9,0.19,0,1,0
1,0.1,0,0,1
4,0.87,0,0,2
6,0.13,0,0,2
6,0.07,0,0,2
9,0.13,1,0,0
10,0.73,1,0,0
5,1.02,1,0,2
8,0.24,0,0,0
4,2.97,0,1,2
5,0.35,0,0,2
9,1.02,1,0,0
10,0.91,1,0,0
0,1.57,0,0,1
5,0.36,0,0,2
6,0.59,1,0,2
10,27.28,1,11,3
4,4.26,0,1,2
1,0.19,0,0,1
10,0.04,1,0,0
8,0.7,1,0,0
8,0.18,1,0,0
6,0.9,0,1,2
7,1.32,0,0,2
2,1.42,0,0,1
1,0.78,0,0,1
4,0.35,0,0,2
1,0.09,0,0,1
7,0.37,1,0,2
10,0.13,1,0,0
2,0.08,0,0,1
3,0.19,0,0,1
5,0.72,1,0,2
6,0.51,1,0,2
7,0.71,1,0,2
0,0.49,0,0,1
0,0.19,0,0,1
4,0.5,0,0,2
2,0.85,0,10,4
6,0.26,1,0,2
10,1.19,1,0,0
6,0.6,1,0,2
10,0.36,1,0,0
0,0.04,0,0,1
6,0.42,0,1,2
0,0.62,0,0,1
0,0.56,0,0,1
10,0.08,0,0,0
9,1.47,1,0,0
0,0.11,0,0,1
0,0.51,0,0,1
9,0.04,1,0,0
6,0.06,1,0,2
8,0.06,1,0,0
9,1.25,1,0,0
2,0.06,0,0,1
10,0.31,1,0,0
0,0.35,0,0,1
0,0.48,0,0,1
5,0.24,0,0,2
0,0.16,0,0,1
6,0.52,0,0,2
6,5.84,0,23,4
10,0.5,0,0,0
0,8.37,0,1,1
3,0.03,0,0,1
4,0.14,0,0,2
1,0.39,0,0,1
3,0.8,0,0,1
3,0.38,0,0,1
9,0.71,1,0,0
3,0.22,1,0,1
0,1.28,0,0,1
0,0.33,0,0,1
10,0.01,1,0,0
1,0.35,0,0,1
3,0.17,0,1,1
0,0.08,0,0,1
10,0.39,1,0,0
1,0.87,0,0,1
9,0.11,0,0,0
7,0.31,0,0,2
3,0.18,0,0,1
10,0.21,1,0,0
10,0.6,0,0,0
4,1.76,0,1,2
5,2.08,1,0,2
10,0.42,1,0,0
10,1.11,1,0,0
9,0.23,1,0,0
10,0.21,1,0,0
2,0.03,0,0,1
2,1.1,0,0,1
3,0.33,1,0,1
6,0.75,1,0,2
5,0.09,1,0,2
10,1.04,1,0,0
9,0.21,1,0,0
9,4.12,1,0,0
10,0.1,1,0,0
9,0.87,1,0,0
10,0.59,1,0,0
0,0.3,0,0,1
8,0.07,0,0,0
9,0.0,1,0,0
10,0.27,1,0,0
9,1.55,1,0,0
1,0.77,0,0,1
5,0.45,1,0,2
6,1.05,0,0,2
10,1.16,0,1,0
6,0.27,0,0,2
8,0.9,1,0,0
4,0.35,0,0,2
5,0.14,1,0,2
8,0.18,1,0,0
0,0.29,0,0,1
7,3.94,1,0,2
7,3.28,0,1,2
10,0.06,1,0,0
4,0.43,0,0,2
1,0.07,0,0,1
3,0.87,1,0,1
7,0.12,1,0,2
7,0.17,1,0,2
10,2.54,1,0,0
6,0.1,1,0,2
10,0.01,1,0,0
8,0.15,1,0,0
10,0.55,1,0,0
10,0.58,1,0,0
0,0.19,0,0,1
6,0.46,0,0,2
4,0.2,0,0,2
7,3.82,1,0,2
5,0.2,0,0,2
7,0.29,0,0,2
3,2.45,0,1,1
3,0.16,0,0,1
5,0.2,0,0,2
9,7.07,0,1,0
3,0.56,0,0,1
2,0.06,0,0,1
0,0.54,0,0,1
6,0.3,0,0,2
5,0.01,1,0,2
1,0.11,0,0,1
2,1.06,1,0,1
10,0.19,1,0,0
5,0.3,0,0,2
2,0.01,0,0,1
4,0.09,1,0,2
6,1.21,0,0,2
4,0.1,0,0,2
7,10.85,0,1,4
4,0.48,0,0,2
2,0.62,0,0,1
0,0.37,0,0,1
2,0.66,0,0,1
0,0.42,0,0,1
10,0.53,1,0,0
6,0.05,0,0,2
4,0.72,1,0,2
10,1.12,1,0,0
6,1.32,0,0,2
0,0.28,0,0,1
2,0.65,0,0,1
0,0.02,0,0,1
9,0.15,1,0,0
0,0.03,0,0,1
10,0.54,1,0,0
0,1.19,0,0,1
0,0.19,0,0,1
7,0.03,1,0,2
6,0.64,0,0,2
10,0.1,1,0,0
10,0.13,1,0,0
0,0.9,0,0,1
8,0.03,1,0,0
9,0.15,0,0,0
7,0.29,1,0,2
8,1.81,1,0,0
7,1.08,1,0,2
0,0.67,0,0,1
0,0.24,0,0,1
10,1.08,1,0,0
10,0.03,1,0,0
10,0.29,1,0,0
8,0.03,1,0,0
4,0.09,1,0,2
4,1.34,0,0,2
0,5.0,0,1,1
5,0.34,0,0,2
9,0.52,1,0,0
7,0.35,0,0,2
10,0.14,0,0,0
3,1.0,0,0,1
9,0.09,0,1,0
0,0.91,0,0,1
5,0.17,0,0,2
0,0.08,0,0,1
2,0.66,0,0,1
8,0.71,1,0,0
9,0.05,1,0,0
10,0.6,0,0,0
10,0.45,1,0,0
0,0.26,0,0,1
0,0.31,0,0,1
2,1.63,0,1,1
10,0.79,1,0,0
5,0.9,1,0,2
1,0.73,0,0,1
5,0.67,0,0,2
0,1.12,0,0,1
0,0.95,0,0,1
9,0.21,1,0,0
4,0.72,1,0,2
4,0.62,0,0,2
6,0.38,0,0,2
10,0.37,1,0,0
8,0.02,1,0,0
1,0.25,0,0,1
8,1.12,1,0,0
2,0.09,0,0,1
1,0.05,0,0,1
6,0.43,1,0,2
3,0.14,0,0,1
0,0.04,0,0,1
0,0.36,0,0,1
1,0.41,0,0,1
7,0.85,0,0,2
10,0.22,1,0,0
4,0.15,0,0,2
10,0.02,1,0,0
10,0.91,1,0,0
0,0.35,0,0,1
10,0.69,0,1,0
10,0.06,0,0,0
10,1.35,0,0,0
4,0.02,0,0,2
4,1.05,1,0,2
9,1.15,1,0,0
5,0.24,0,0,2
5,0.92,0,0,2
8,0.53,1,0,0
0,0.95,0,0,1
9,2.1,1,0,0
9,0.48,1,0,0
4,0.11,1,0,2
3,0.51,0,0,1
5,0.24,0,0,2
8,0.91,0,1,0
7,0.44,1,0,2
2,0.16,0,0,1
0,0.15,0,0,1
9,1.18,1,0,0
8,0.71,1,0,0
0,0.42,0,0,1
7,0.09,1,0,2
6,1.66,0,0,2
10,0.91,1,0,0
10,1.54,0,1,0
4,0.19,0,0,2
2,0.42,1,0,1
2,0.07,0,0,1
9,0.93,1,0,0
10,1.65,1,0,0
8,1.09,1,0,0
10,0.22,1,0,0
7,0.09,1,0,2
8,0.22,0,1,0
0,0.01,0,0,1
0,0.54,0,0,1
8,0.43,1,0,0
4,0.03,0,0,2
6,0.2,1,0,2
4,1.43,1,0,2
6,1.09,0,0,2
6,7.73,0,1,2
3,0.0,0,0,1
5,0.22,1,0,2
0,0.64,0,0,1
1,0.07,0,0,1
5,0.42,0,0,2
0,0.38,0,0,1
5,0.51,0,0,2
2,0.29,0,0,1
3,1.3,0,0,1
6,0.08,0,0,2
10,0.17,1,0,0
7,0.1,1,0,2
10,0.31,1,0,0
7,0.63,1,0,2
1,0.02,0,0,1
4,0.54,0,0,2
6,0.19,0,0,2
5,0.71,0,1,2
7,1.02,1,0,2
9,1.95,0,1,0
2,0.25,0,0,1
4,0.14,0,0,2
0,1.41,0,0,1
9,1.34,1,0,0
8,1.06,1,0,0
10,1.35,1,0,0
10,0.43,1,0,0
0,0.28,0,0,1
6,0.65,0,0,2
0,0.46,0,0,1
0,0.62,0,0,1
3,0.71,0,0,1
9,5.26,0,1,0
2,0.08,1,0,1
7,0.95,1,0,2
10,1.21,1,0,0
2,0.98,0,0,1
3,4.19,0,1,1
7,3.13,0,1,2
0,0.31,0,0,1
3,0.05,1,0,1
0,0.89,0,0,1
3,1.06,0,0,1
10,0.01,1,0,0
2,0.14,0,0,1
8,0.34,1,0,0
1,0.7,0,0,1
3,0.4,0,0,1
1,0.42,0,0,1
6,0.11,0,1,2
9,1.5,1,0,0
2,0.97,0,0,1
5,0.13,0,0,2
1,1.39,0,0,1
1,0.06,0,0,1
4,0.03,0,0,2
0,1.5,0,11,4
10,0.22,1,0,0
7,0.16,0,0,2
6,0.57,0,1,2
8,0.02,1,0,0
7,0.13,1,0,2
7,0.32,1,0,2
0,0.34,0,0,1
3,0.39,0,0,1
7,1.21,1,0,2
4,0.02,0,0,2
1,0.0,0,0,1
10,1.33,1,0,0
5,0.81,0,0,2
6,0.89,0,0,2
10,0.31,1,0,0
2,1.27,0,0,1
4,0.05,1,0,2
9,0.13,1,0,0
6,0.78,1,0,2
10,9.86,1,8,4
0,0.27,0,0,1
10,1.0,1,0,0
0,0.18,0,0,1
5,0.1,0,0,2
5,0.06,0,0,2
0,0.1,0,0,1
7,0.36,1,0,2
8,0.66,1,0,0
3,4.37,0,1,1
5,2.59,1,0,2
2,0.99,0,1,1
0,1.25,0,0,1
10,0.48,1,0,0
0,0.19,0,0,1
10,1.14,1,0,0
8,0.44,1,0,0
10,0.18,0,0,0
0,0.79,0,0,1
0,0.1,0,0,1
5,0.21,0,0,2
0,1.43,0,0,1
5,0.25,0,0,2
10,0.55,1,0,0
8,0.09,1,0,0
10,2.35,1,0,0
10,0.55,1,0,0
4,0.12,0,0,2
10,1.89,1,0,0
2,0.69,0,0,1
10,0.12,1,0,0
0,1.32,0,0,1
9,0.16,1,0,0
3,0.06,0,0,1
9,1.07,1,0,0
1,0.62,0,0,1
4,0.25,0,0,2
0,0.47,0,0,1
4,0.16,1,0,2
7,0.98,0,1,2
8,0.28,1,0,0
4,0.02,0,0,2
8,0.07,1,0,0
5,0.6,1,0,2
10,0.02,1,0,0
4,1.72,0,0,2
0,0.03,0,0,1
10,0.86,0,1,0
6,0.55,1,0,2
3,0.6,0,0,1
9,0.79,0,0,0
5,0.42,0,0,2
2,0.79,0,0,1
4,0.04,0,0,2
10,0.7,1,0,0
7,0.2,1,0,2
8,0.28,1,0,0
4,0.21,0,0,2
2,0.39,0,0,1
1,0.48,0,0,1
10,0.01,1,0,0
2,2.22,0,0,1
2,0.2,0,0,1
2,0.78,0,0,1
7,0.88,1,0,2
0,0.26,0,0,1
10,0.87,1,0,0
10,0.78,1,0,0
2,1.62,0,0,1
0,0.52,0,0,1
10,0.76,1,0,0
4,0.01,1,0,2
5,0.44,0,1,2
5,0.71,0,0,2
2,0.17,0,1,1
10,0.28,1,0,0
7,0.47,0,0,2
5,0.06,1,0,2
3,0.55,0,1,1
9,0.07,1,0,0
9,0.13,1,0,0
2,1.34,0,0,1
3,0.18,0,0,1
0,0.92,0,0,1
1,1.12,0,0,1
4,0.23,0,0,2
7,1.77,1,0,2
0,1.1,0,0,1
0,0.74,0,0,1
10,0.72,1,0,0
1,0.13,0,0,1
4,1.48,0,1,2
3,0.13,0,0,1
0,0.14,0,0,1
4,0.01,1,0,2
4,0.13,0,0,2
0,0.87,0,0,1
0,0.07,0,0,1
2,0.65,0,0,1
3,1.95,0,1,1
3,0.23,0,0,1
0,0.57,0,0,1
10,0.66,1,0,0
3,0.01,0,0,1
0,0.25,0,0,1
2,0.06,0,0,1
7,0.65,1,0,2
1,0.31,0,0,1
0,0.14,0,0,1
10,3.02,1,0,0
7,1.04,0,0,2
0,0.45,0,0,1
7,0.24,1,0,2
3,1.17,0,0,1
3,0.46,0,0,1
0,1.82,0,0,1
7,0.03,1,0,2
0,1.47,0,1,1
0,0.31,0,0,1
0,0.63,0,0,1
5,0.08,0,0,2
2,0.74,1,0,1
9,0.13,1,0,0
3,0.07,0,0,1
0,0.29,0,0,1
10,0.98,1,0,0
5,0.1,0,0,2
4,1.13,0,0,2
6,0.7,0,0,2
10,0.18,1,0,0
9,0.35,1,0,0
10,0.95,1,0,0
4,0.29,0,0,2
4,0.02,0,0,2
9,1.0,1,0,0
7,0.17,0,0,2
10,0.03,1,0,0
10,1.25,1,0,0
0,0.03,0,0,1
0,0.15,0,0,1
5,0.05,0,0,2
10,3.94,0,1,0
5,0.64,0,0,2
10,0.8,1,0,0
8,0.36,1,0,0
0,0.03,0,0,1
0,0.1,0,0,1
8,0.58,1,0,0
0,0.24,0,0,1
3,0.37,1,0,1
2,0.28,0,0,1
7,0.06,1,0,2
0,0.09,0,0,1
3,0.14,1,0,1
10,0.07,1,0,0
8,0.51,1,0,0
8,1.39,1,0,0
0,1.08,0,0,1
0,0.33,0,0,1
4,0.12,0,0,2
4,0.01,0,0,2
10,1.01,1,0,0
2,1.66,0,1,1
0,0.14,0,0,1
10,1.35,0,0,0
1,0.12,0,0,1
3,0.05,0,0,1
3,0.53,1,0,1
10,0.82,1,0,0
6,0.04,1,0,2
8,0.19,1,0,0
1,0.17,0,0,1
4,1.05,1,0,2
1,1.07,0,0,1
10,0.19,0,0,0
4,0.4,0,0,2
6,0.03,1,0,2
10,0.51,1,0,0
3,0.76,0,0,1
10,0.46,1,0,0
0,0.8,0,0,1
8,0.25,1,0,0
5,0.27,0,0,2
8,0.71,1,0,0
0,0.6,0,0,1
1,1.22,0,0,1
7,0.2,1,0,2
10,0.71,1,0,0
10,0.59,1,0,0
4,0.05,1,0,2
10,1.39,0,0,0
10,0.25,0,0,0
0,0.78,0,0,1
0,0.4,0,0,1
3,0.29,1,0,1
3,1.82,1,0,1
4,1.81,0,0,2
10,0.24,1,0,0
4,0.05,0,0,2
10,0.99,1,0,0
3,0.16,0,0,1
8,0.45,1,0,0
10,0.61,1,0,0
7,1.14,0,0,2
0,0.25,0,0,1
10,0.39,1,0,0
7,0.03,0,0,2
1,0.92,0,0,1
3,0.04,0,0,1
3,6.55,0,1,1
10,0.38,1,0,0
10,0.02,1,0,0
3,0.2,0,0,1
5,1.33,0,0,2
6,0.7,1,0,2
0,0.06,0,0,1
4,0.98,0,0,2
2,2.28,1,0,1
3,0.38,0,0,1
8,0.11,1,0,0
0,0.99,0,0,1
2,0.48,0,0,1
4,0.89,0,0,2
3,0.72,0,0,1
4,0.23,0,0,2
9,0.05,1,0,0
6,0.31,1,0,2
10,0.22,1,0,0
2,0.02,0,0,1
2,2.66,0,1,1
9,1.9,1,0,0
3,0.91,0,0,1
7,0.46,0,0,2
1,1.38,1,0,1
0,0.13,0,0,1
10,0.14,1,0,0
7,1.12,1,0,2
0,0.47,0,0,1
7,0.35,0,0,2
0,0.26,0,0,1
8,0.61,1,0,0
4,0.19,0,0,2
7,0.13,1,0,2
10,0.02,1,0,0
0,0.19,0,0,1
6,0.22,0,0,2
10,0.81,1,0,0
0,0.08,0,0,1
3,0.02,0,0,1
7,0.44,1,0,2
1,0.0,0,0,1
10,0.0,1,0,0
10,0.13,1,0,0
6,0.04,1,0,2
0,0.07,0,0,1
7,0.26,1,0,2
9,0.12,1,0,0
8,1.47,1,0,0
0,0.01,0,0,1
5,0.37,1,0,2
1,0.67,0,0,1
5,1.08,0,0,2
9,1.05,1,0,0
0,0.34,0,0,1
4,0.44,1,0,2
10,0.07,1,0,0
10,0.82,1,0,0
0,0.68,0,0,1
8,0.44,1,0,0
9,0.74,0,0,0
4,0.45,1,0,2
9,0.11,0,1,0
7,0.55,1,0,2
1,0.21,0,0,1
7,0.95,1,0,2
4,0.24,0,0,2
0,0.7,0,0,1
1,0.37,1,0,1
10,0.36,1,0,0
8,0.81,1,0,0
2,0.09,0,0,1
5,0.0,1,0,2
10,0.44,1,0,0
0,0.47,0,0,1
5,0.53,0,0,2
10,0.11,1,0,0
6,2.14,0,1,2
0,0.42,0,0,1
6,0.78,0,0,2
2,0.34,0,0,1
4,0.49,0,0,2
9,0.9,0,0,0
4,0.42,0,0,2
0,0.56,0,0,1
10,0.7,0,0,0
2,0.0,0,0,1
10,0.35,1,0,0
5,0.65,1,0,2
0,0.46,0,1,1
3,0.78,1,0,1
0,0.26,0,0,1
10,0.2,1,0,0
4,1.72,1,0,2
0,0.11,0,0,1
3,0.52,0,0,1
2,0.2,0,1,1
4,0.75,0,0,2
7,0.47,1,0,2
6,0.87,1,0,2
0,0.13,0,0,1
7,0.07,0,0,2
10,0.25,1,0,0
0,0.12,0,0,1
0,0.18,0,0,1
9,0.23,0,0,0
1,0.56,0,0,1
9,0.47,1,0,0
10,1.1,1,0,0
4,0.21,0,1,2
0,0.16,0,0,1
0,0.88,0,0,1
2,5.39,0,1,1
8,0.3,1,0,0
10,0.03,1,0,0
10,2.37,0,1,0
0,0.33,0,0,1
7,0.97,0,1,2
8,0.18,1,0,0
1,0.22,0,0,1
10,1.19,1,0,0
10,0.04,1,0,0
3,0.77,0,0,1
2,1.51,0,0,1
9,0.52,1,0,0
4,2.91,0,0,2
8,0.48,1,0,0
10,0.3,0,0,0
3,0.32,0,0,1
1,0.37,0,1,1
6,0.43,0,0,2
5,1.11,0,0,2
4,0.72,0,0,2
6,0.17,1,0,2
1,0.72,0,0,1
3,0.61,0,0,1
2,1.17,0,0,1
9,1.06,1,0,0
9,0.38,1,0,0
2,1.16,0,0,1
0,0.72,0,0,1
6,1.03,1,0,2
4,0.0,0,0,2
10,0.09,1,0,0
8,0.89,0,1,0
7,1.79,0,1,2
0,0.24,0,0,1
8,2.78,1,0,0
8,0.5,1,0,0
6,0.05,1,0,2
6,0.26,0,0,2
7,0.72,0,0,2
5,0.68,1,0,2
8,1.43,1,0,0
6,3.67,0,1,2
1,0.02,0,0,1
3,0.15,0,0,1
0,0.11,0,0,1
6,0.82,0,1,2
0,0.02,0,0,1
8,0.04,1,0,0
9,0.1,1,0,0
5,0.56,0,0,2
4,0.67,0,0,2
10,0.41,1,0,0
10,0.22,1,0,0
9,0.87,1,0,0
5,0.88,0,0,2
3,1.44,0,0,1
10,0.07,1,0,0
10,0.26,1,9,4
0,0.92,0,0,1
4,0.78,1,0,2
4,0.19,0,0,2
2,1.68,1,0,1
10,5.85,1,4,4
3,0.01,0,0,1
0,0.35,0,0,1
10,0.12,1,0,0
9,0.83,1,0,0
10,0.74,1,0,0
5,1.47,0,0,2
6,0.04,0,0,2
6,0.98,0,0,2
8,1.84,0,1,0
9,0.15,1,0,0
2,1.37,1,0,1
8,0.57,1,0,0
10,0.03,1,0,0
2,0.16,0,0,1
10,0.12,1,0,0
8,1.92,1,0,0
8,0.27,1,0,0
9,0.1,1,0,0
1,0.46,0,0,1
4,0.42,1,0,2
10,0.68,1,0,0
10,0.19,1,0,0
10,1.39,1,0,0
3,1.68,1,0,1
8,0.35,1,0,0
2,0.04,0,0,1
2,0.43,1,0,1
5,0.13,0,0,2
8,0.13,1,0,0
3,1.66,1,0,1
8,1.42,1,0,0
0,0.12,0,0,1
8,0.86,1,0,0
7,0.24,0,0,2
7,0.56,0,0,2
10,2.11,0,1,0
2,0.12,0,0,1
0,0.08,0,0,1
6,0.21,0,0,2
1,1.76,0,1,1
10,1.61,1,0,0
5,0.15,0,1,2
0,0.35,0,0,1
5,0.06,0,0,2
7,0.49,1,0,2
7,1.35,1,0,2
1,0.78,0,0,1
10,0.3,1,0,0
6,0.94,0,0,2
8,4.28,0,1,0
2,1.15,1,0,1
0,0.24,0,0,1
6,0.53,0,1,2
8,0.62,1,0,0
8,0.91,1,0,0
8,1.29,1,0,0
10,0.03,1,0,0
3,0.31,0,0,1
0,0.11,0,0,1
7,2.98,1,0,2
5,0.14,0,0,2
8,0.3,0,0,0
7,1.47,1,0,2
3,0.02,0,0,1
10,0.72,1,0,0
9,0.43,1,0,0
10,0.22,1,0,0
3,0.24,0,0,1
0,1.2,0,0,1
10,0.27,1,0,0
10,0.01,0,0,0
8,0.65,1,0,0
10,0.45,1,0,0
2,0.13,0,0,1
9,0.11,1,0,0
3,0.44,0,0,1
4,0.18,0,0,2
0,0.25,0,0,1
10,0.32,1,0,0
0,0.16,0,0,1
4,0.9,1,0,2
10,0.32,1,0,0
7,9.93,0,1,4
10,0.29,1,0,0
10,0.73,1,0,0
2,0.6,0,0,1
3,0.05,0,0,1
9,0.01,1,0,0
9,0.22,1,0,0
7,0.0,0,0,2
2,2.08,0,0,1
6,0.05,1,0,2
4,0.15,0,0,2
7,1.11,0,1,2
3,6.38,0,1,1
1,0.06,0,0,1
6,1.07,0,0,2
5,0.04,1,0,2
9,0.06,1,0,0
10,0.46,1,0,0
10,0.12,1,0,0
2,0.49,0,0,1
4,0.38,0,0,2
10,0.75,1,0,0
8,0.2,1,0,0
10,0.09,1,0,0
7,1.44,1,0,2
10,0.81,1,0,0
1,0.91,0,0,1
0,0.14,0,0,1
6,0.55,1,0,2
10,0.02,1,0,0
6,0.21,0,1,2
7,0.26,1,0,2
1,1.04,0,0,1
3,0.66,0,0,1
10,0.05,1,0,0
8,1.75,1,0,0
10,0.82,0,0,0
6,0.51,0,0,2
9,0.72,1,0,0
1,0.12,0,0,1
2,1.95,0,0,1
3,0.66,0,0,1
4,0.51,0,0,2
4,0.3,0,0,2
2,0.42,0,0,1
5,0.64,0,0,2
4,0.39,0,0,2
5,1.18,1,0,2
7,0.51,0,0,2
2,0.33,0,0,1
0,0.49,0,0,1
10,0.69,1,0,0
10,0.13,0,0,0
0,0.5,0,0,1
10,0.49,1,0,0
5,0.15,1,0,2
8,9.37,0,1,4
10,0.33,1,0,0
7,0.17,1,0,2
2,0.14,0,0,1
4,1.12,0,0,2
5,1.1,0,0,2
10,1.84,1,0,0
10,2.32,0,1,0
10,0.09,1,0,0
7,0.01,0,0,2
2,0.01,0,0,1
8,1.25,1,0,0
0,0.84,0,0,1
7,1.02,1,0,2
10,0.24,1,0,0
0,0.63,0,0,1
4,0.09,0,0,2
9,0.27,1,0,0
10,0.34,1,0,0
0,0.44,0,0,1
9,0.43,1,0,0
4,0.55,0,0,2
0,0.76,0,0,1
7,0.18,0,0,2
0,0.09,0,0,1
10,0.03,1,0,0
10,0.04,1,0,0
5,0.12,1,0,2
1,0.08,0,0,1
6,0.43,1,0,2
5,0.98,0,0,2
0,0.15,0,0,1
10,0.39,1,0,0
10,0.54,1,0,0
10,0.1,1,0,0
4,0.4,0,0,2
10,0.4,1,0,0
10,0.54,0,0,0
6,0.49,0,0,2
9,0.12,0,1,0
0,0.22,0,0,1
8,0.12,1,0,0
7,0.12,0,0,2
10,0.65,1,0,0
0,1.12,0,0,1
0,0.6,0,0,1
0,0.69,0,0,1
0,0.04,0,0,1
9,0.42,1,0,0
1,0.86,0,0,1
3,0.5,0,0,1
5,0.01,1,0,2
10,0.01,1,0,0
0,0.53,0,0,1
0,2.47,0,0,1
0,0.08,0,0,1
9,0.0,1,0,0
10,1.64,1,0,0
1,0.17,0,0,1
0,0.46,0,0,1
10,0.03,1,0,0
0,0.01,0,0,1
0,1.82,0,0,1
0,0.04,0,0,1
1,1.2,0,1,1
0,0.36,0,0,1
4,1.62,0,0,2
6,0.23,1,0,2
8,0.54,1,0,0
10,0.17,1,0,0
2,0.3,0,0,1
4,0.14,0,0,2
10,0.08,1,0,0
9,2.09,1,0,0
6,0.33,0,1,2
