total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair,building_type,parking_place,price
61.0,25.0,2.7,3.0,7.0,4.0,кирпич,нет,4536800.0
63.2,25.3,2.7,3.0,10.7,5.0,монолитно-каркасный,да,2823920.0
58.3,32.1,2.7,1.0,4.8,19.0,кирпич,нет,3030020.0
62.0,28.5,2.7,3.0,4.0,3.0,монолитно-каркасный,нет,4684400.0
64.6,38.1,2.8,2.0,2.0,3.0,кирпич,нет,3708300.0
70.0,45.5,2.8,3.0,12.2,3.0,кирпич,да,4544000.0
67.1,28.9,2.8,2.0,5.8,6.0,кирпич,да,4244830.0
112.0,54.9,3.0,3.0,8.5,11.0,жб панель,да,6331200.0
54.0,24.3,3.5,2.0,13.8,3.0,жб панель,нет,3059800.0
83.2,45.8,2.9,4.0,4.2,3.0,монолитно-каркасный,нет,5257040.0
62.3,39.9,2.9,2.0,3.5,5.0,кирпич,нет,2688320.0
53.8,35.0,2.9,2.0,6.1,5.0,кирпич,нет,2077360.0
66.8,28.1,2.7,3.0,3.8,4.0,жб панель,да,5008080.0
65.4,38.6,3.4,2.0,7.8,4.0,кирпич,нет,3652060.000000001
72.7,41.4,2.7,3.0,13.2,14.0,кирпич,да,3378740.0
66.6,28.0,3.2,2.0,6.1,3.0,кирпич,нет,4689260.0
60.8,34.7,3.0,2.0,9.4,8.0,кирпич,нет,2487120.0
75.0,46.5,2.8,3.0,8.2,5.0,кирпич,нет,4522500.0
59.1,37.8,2.7,2.0,0.8,1.0,монолитно-каркасный,да,4530580.0
95.3,45.7,3.2,3.0,9.8,5.0,монолитно-каркасный,нет,5926330.0
134.0,79.1,2.7,5.0,11.2,5.0,монолитно-каркасный,нет,6675400.0
64.2,41.1,3.5,3.0,8.7,6.0,жб панель,нет,4441500.0
76.9,48.4,2.7,2.0,5.9,6.0,жб панель,нет,4235640.0
59.6,29.2,2.7,1.0,7.6,3.0,кирпич,да,3249520.0
143.1,67.3,3.1,5.0,12.4,3.0,жб панель,да,8602390.0
69.0,36.6,3.1,3.0,9.5,2.0,монолитно-каркасный,да,4268600.0
64.0,26.2,2.7,2.0,6.0,0.0,кирпич,да,4563200.0
76.5,31.4,3.0,2.0,10.7,6.0,кирпич,да,4135150.0
54.5,26.2,2.9,1.0,6.4,19.0,жб панель,да,3494050.0
59.1,35.5,2.7,1.0,12.3,2.0,монолитно-каркасный,да,3980500.0
64.8,33.7,3.4,3.0,6.1,8.0,жб панель,да,3326720.0
64.1,36.5,2.7,3.0,2.6,3.0,жб панель,да,3304459.9999999995
68.0,40.1,3.2,3.0,8.3,0.0,кирпич,да,4216400.0
70.0,37.1,3.1,3.0,1.8,4.0,жб панель,нет,4305000.0
59.0,34.2,2.8,1.0,9.2,3.0,жб панель,да,3309900.0
62.0,31.6,2.8,3.0,5.7,3.0,жб панель,да,4501000.0
65.1,36.5,3.1,3.0,6.2,9.0,жб панель,нет,4114190.0
70.1,34.3,2.9,2.0,6.7,6.0,кирпич,нет,4878590.0
73.6,36.1,2.8,4.0,5.7,0.0,монолитно-каркасный,да,4715120.0
57.8,30.6,2.9,2.0,2.9,7.0,кирпич,да,3455980.0
48.0,28.3,2.8,1.0,5.8,13.0,жб панель,нет,3481600.0
68.0,40.8,3.3,2.0,1.6,3.0,монолитно-каркасный,да,5060400.0
71.1,30.6,3.2,3.0,4.1,7.0,кирпич,нет,4034210.0
86.4,41.5,2.7,3.0,5.3,1.0,кирпич,да,5365840.0
71.0,43.3,2.8,4.0,4.7,3.0,монолитно-каркасный,да,5165800.0
67.0,28.1,3.1,2.0,11.3,3.0,жб панель,да,2992500.0
110.3,58.5,3.0,3.0,8.8,7.0,жб панель,нет,5581350.0
58.0,23.8,3.1,2.0,2.8,2.0,монолитно-каркасный,нет,3140000.0
65.6,34.8,2.7,3.0,7.4,3.0,кирпич,да,3291359.9999999995
60.8,35.3,2.7,2.0,2.1,3.0,жб панель,нет,4588000.0
58.0,30.2,3.2,2.0,2.7,6.0,жб панель,нет,3743800.0
79.0,37.1,2.9,3.0,5.8,7.0,жб панель,нет,5078800.0
75.8,47.0,2.7,3.0,7.3,4.0,монолитно-каркасный,да,3849960.0
59.4,31.5,2.9,2.0,12.2,8.0,кирпич,нет,3766320.0
145.0,89.9,2.7,4.0,5.5,9.0,кирпич,нет,6981000.0
62.6,34.4,3.0,3.0,5.1,5.0,монолитно-каркасный,да,3224700.0
52.0,24.4,2.7,2.0,0.1,1.0,кирпич,да,3590000.0
89.0,52.5,2.7,3.0,1.6,16.0,жб панель,да,5079100.0
66.7,33.4,3.0,3.0,7.3,4.0,монолитно-каркасный,нет,3978630.0
83.7,34.3,2.7,4.0,6.8,4.0,монолитно-каркасный,нет,4731560.0
67.3,42.4,3.0,3.0,4.4,14.0,жб панель,да,3327090.0
135.0,67.5,3.3,4.0,9.4,10.0,кирпич,да,6480000.0
66.0,37.6,3.1,2.0,3.3,5.0,кирпич,нет,3840000.0
119.2,51.3,3.4,5.0,9.3,0.0,монолитно-каркасный,да,7676880.0
74.5,34.3,2.7,4.0,7.2,17.0,монолитно-каркасный,нет,4719700.0
112.0,45.9,3.2,3.0,2.4,1.0,кирпич,нет,7277600.0
77.0,37.7,2.7,4.0,2.7,2.0,жб панель,да,4456300.0
70.7,30.4,2.9,3.0,4.6,11.0,кирпич,нет,3271620.0
92.0,48.8,3.0,2.0,8.1,4.0,монолитно-каркасный,да,5914000.0
102.0,55.1,2.9,3.0,4.7,2.0,жб панель,да,5820600.0
66.0,32.3,2.9,2.0,5.3,6.0,монолитно-каркасный,да,4024400.0
74.2,41.6,2.7,4.0,2.7,3.0,кирпич,да,3756520.0
62.0,37.8,3.0,2.0,3.6,9.0,жб панель,да,3826800.0
64.0,36.5,2.9,3.0,10.4,8.0,жб панель,нет,3092400.0
61.6,31.4,3.4,2.0,3.4,9.0,монолитно-каркасный,да,4282160.0
73.0,35.8,2.7,4.0,6.9,4.0,жб панель,нет,5272400.0
150.0,72.0,3.0,5.0,3.9,3.0,кирпич,нет,8335000.0
55.6,28.4,2.8,1.0,6.6,2.0,монолитно-каркасный,да,2968160.0
41.1,16.9,2.9,1.0,6.8,9.0,жб панель,да,3272830.0
66.0,34.3,2.8,3.0,5.7,3.0,кирпич,нет,3947200.0
116.0,51.0,2.7,4.0,8.4,5.0,монолитно-каркасный,да,6070000.0
63.9,33.2,2.7,3.0,6.5,10.0,кирпич,нет,4146160.0
58.1,32.0,2.7,2.0,9.4,0.0,монолитно-каркасный,да,2850860.0
68.0,42.2,3.0,2.0,5.1,5.0,жб панель,да,3194400.0
82.5,50.3,3.3,2.0,10.2,6.0,жб панель,да,3721750.0
131.5,81.5,3.0,6.0,6.5,10.0,жб панель,да,7606750.0
63.9,39.0,3.2,3.0,8.6,13.0,монолитно-каркасный,да,3683630.0
61.6,36.3,3.2,3.0,5.4,3.0,жб панель,да,3030720.0
58.0,31.9,3.0,2.0,4.1,7.0,монолитно-каркасный,нет,3486200.0
58.0,26.7,2.8,2.0,5.5,4.0,кирпич,нет,4368400.0
75.0,30.0,3.0,3.0,2.2,14.0,монолитно-каркасный,да,4905000.0
68.0,38.1,3.2,3.0,4.4,4.0,жб панель,нет,4577200.0
89.0,39.2,3.4,3.0,8.0,14.0,кирпич,да,4171400.0
123.2,70.2,3.0,4.0,9.4,11.0,кирпич,да,6216400.0
56.0,34.7,3.1,2.0,8.1,4.0,кирпич,да,4100000.0
73.0,38.0,3.0,3.0,5.6,10.0,монолитно-каркасный,нет,4678500.0
102.7,42.1,3.0,3.0,5.5,0.0,жб панель,да,6699020.0
63.0,35.3,3.0,2.0,5.1,19.0,жб панель,да,2630400.0
59.1,36.6,2.9,2.0,5.5,5.0,монолитно-каркасный,да,3930520.0
63.5,31.8,3.3,3.0,3.2,12.0,кирпич,нет,3916500.0
30.4,13.1,2.9,1.0,1.9,5.0,монолитно-каркасный,нет,2701360.0
87.9,49.2,2.7,2.0,3.1,2.0,монолитно-каркасный,да,5086740.0
62.0,31.6,2.8,3.0,8.8,4.0,жб панель,нет,3206000.0
80.1,45.7,2.7,3.0,6.7,3.0,кирпич,нет,4057690.0
74.7,41.1,2.7,4.0,0.9,2.0,жб панель,нет,4725860.0
62.4,30.0,2.7,2.0,6.7,6.0,жб панель,да,2676880.0
49.0,27.4,2.7,2.0,8.4,4.0,кирпич,нет,2588100.0
69.0,31.7,2.7,3.0,9.8,2.0,жб панель,да,3307200.0
62.0,32.9,3.0,3.0,6.1,3.0,жб панель,нет,4286800.0
58.9,38.3,2.8,2.0,5.4,3.0,кирпич,да,4441540.0
58.3,35.6,2.9,2.0,5.1,8.0,монолитно-каркасный,да,3448970.0
75.0,36.8,2.7,3.0,6.2,1.0,монолитно-каркасный,нет,3940000.0
62.5,29.4,3.4,3.0,13.0,7.0,кирпич,да,3585000.0
84.0,35.3,3.3,3.0,12.5,7.0,кирпич,да,5025200.0
50.0,20.5,2.7,1.0,6.2,5.0,монолитно-каркасный,нет,2265000.0
55.1,27.6,2.7,2.0,8.7,6.0,монолитно-каркасный,нет,3490500.0
54.8,27.9,3.3,1.0,3.2,2.0,кирпич,да,3554320.0
53.6,25.2,2.7,2.0,13.2,15.0,кирпич,да,1778160.0
71.8,30.9,2.7,3.0,8.6,0.0,монолитно-каркасный,нет,5194420.0
66.2,37.7,2.8,3.0,6.7,6.0,монолитно-каркасный,да,3764100.0
63.0,27.7,3.4,2.0,2.2,11.0,кирпич,нет,4458500.0
67.9,31.9,3.1,3.0,5.3,19.0,кирпич,да,2806230.0000000005
64.0,33.9,2.9,2.0,7.4,15.0,кирпич,нет,3219200.0
64.7,38.2,2.7,2.0,8.3,12.0,монолитно-каркасный,да,2293820.0
99.8,47.9,2.8,2.0,9.2,3.0,кирпич,нет,5798780.0
61.0,38.4,2.7,3.0,4.2,6.0,жб панель,нет,3190900.0
134.8,64.7,3.2,5.0,4.6,5.0,кирпич,да,8561920.0
68.0,31.3,3.4,3.0,0.9,15.0,кирпич,да,3416000.0
61.9,27.9,2.9,2.0,7.5,7.0,жб панель,нет,4390210.0
57.3,24.6,3.3,2.0,6.6,6.0,жб панель,да,4265190.0
57.8,31.8,3.0,2.0,8.8,2.0,кирпич,нет,3909100.0
63.8,35.1,3.1,3.0,7.5,2.0,кирпич,нет,3736280.0
69.8,32.8,2.9,2.0,0.7,1.0,кирпич,да,3879820.0
75.6,33.3,2.7,3.0,9.2,13.0,монолитно-каркасный,да,4785360.0
94.1,58.3,2.8,3.0,10.4,9.0,кирпич,нет,4344970.0
58.0,23.8,2.8,2.0,6.1,8.0,кирпич,да,4283400.0
58.0,24.9,2.8,2.0,8.8,3.0,жб панель,нет,2618800.0
100.7,62.4,2.7,4.0,9.0,4.0,монолитно-каркасный,да,4658500.0
56.3,25.3,2.7,2.0,9.5,9.0,монолитно-каркасный,да,2988940.0
74.4,38.7,2.8,3.0,7.2,13.0,кирпич,да,3551840.0000000005
69.3,44.4,3.1,3.0,6.3,8.0,монолитно-каркасный,да,3764660.0
105.0,62.0,2.7,4.0,11.7,3.0,монолитно-каркасный,нет,4859000.0
71.0,44.7,3.1,4.0,4.3,2.0,монолитно-каркасный,нет,5090100.0
122.0,75.6,3.2,4.0,4.4,4.0,монолитно-каркасный,нет,6918800.0
63.6,33.1,3.2,3.0,4.6,1.0,жб панель,нет,4243120.0
60.0,27.6,3.2,2.0,5.4,17.0,монолитно-каркасный,да,4124000.0
69.0,34.5,2.7,2.0,7.5,9.0,монолитно-каркасный,нет,3112500.0
86.4,38.0,2.7,4.0,3.2,1.0,кирпич,да,4521840.0
70.0,34.3,2.7,2.0,6.1,3.0,монолитно-каркасный,да,3205000.0
83.0,42.3,3.2,4.0,8.7,2.0,жб панель,нет,5583200.0
73.4,30.1,3.1,3.0,3.5,9.0,монолитно-каркасный,нет,4929960.0
64.0,29.4,3.1,2.0,2.4,8.0,кирпич,нет,3140000.0
53.0,32.9,2.7,2.0,8.3,6.0,жб панель,нет,2026800.0
64.7,36.9,3.1,3.0,5.2,5.0,жб панель,да,4262000.0
50.5,20.2,3.4,2.0,6.4,4.0,монолитно-каркасный,да,3221300.0
79.4,33.3,2.9,3.0,6.8,7.0,кирпич,да,3674040.0
55.0,22.0,3.2,2.0,11.3,9.0,монолитно-каркасный,нет,3257000.0
95.0,58.9,3.2,2.0,4.2,4.0,кирпич,да,5858000.0
66.7,38.0,2.7,2.0,2.5,4.0,монолитно-каркасный,да,3311980.0
70.0,35.0,3.1,3.0,6.3,3.0,кирпич,нет,4762000.0
200.0,106.0,3.2,6.0,3.6,9.0,кирпич,нет,11990000.0
87.8,35.1,2.7,4.0,6.3,5.0,монолитно-каркасный,да,4442640.0
58.2,33.8,3.0,2.0,7.1,4.0,кирпич,нет,3192320.0
77.5,34.1,3.2,3.0,13.6,4.0,кирпич,нет,4473500.0
60.1,27.6,2.7,3.0,4.2,1.0,жб панель,нет,4424380.0
64.0,41.6,2.8,2.0,11.6,6.0,монолитно-каркасный,да,2907200.0
75.3,30.1,2.7,3.0,3.7,12.0,жб панель,да,4376680.0
71.0,32.7,2.7,3.0,10.1,10.0,монолитно-каркасный,нет,3600100.0
65.2,34.6,2.8,3.0,8.6,13.0,жб панель,нет,2711720.0
63.3,25.3,3.4,3.0,5.9,2.0,жб панель,нет,4932850.0
66.8,39.4,3.1,3.0,2.9,5.0,кирпич,да,4428000.0
33.0,17.8,2.7,1.0,9.4,5.0,жб панель,нет,1474800.0
69.1,31.1,3.4,3.0,8.4,8.0,кирпич,нет,3339989.9999999995
68.0,42.8,3.0,3.0,4.2,15.0,жб панель,нет,3706800.0
58.5,33.3,3.3,2.0,1.8,15.0,жб панель,да,3425050.0
62.4,39.9,3.3,3.0,6.2,8.0,монолитно-каркасный,нет,3469280.0
68.6,32.9,2.9,3.0,7.2,4.0,кирпич,да,3935420.0
63.3,27.2,3.2,2.0,8.6,3.0,жб панель,нет,4437360.0
66.0,28.4,3.0,3.0,9.9,7.0,жб панель,нет,4512400.0
67.0,27.5,2.7,3.0,11.2,3.0,кирпич,да,3652300.0
37.2,16.7,3.0,2.0,5.4,15.0,жб панель,да,2927400.0
66.0,36.3,2.8,3.0,7.2,4.0,кирпич,да,3618000.0
62.6,30.7,2.7,2.0,12.7,5.0,жб панель,нет,2974060.0
95.9,49.9,3.0,3.0,0.1,15.0,жб панель,нет,5178760.0
61.0,34.2,3.0,2.0,0.8,4.0,монолитно-каркасный,да,2882000.0
104.5,54.3,2.7,4.0,5.7,0.0,жб панель,нет,7105400.0
87.6,41.2,2.7,2.0,1.4,8.0,жб панель,да,5169560.0
64.0,39.7,2.7,2.0,6.4,12.0,кирпич,да,3901600.0
121.6,62.0,3.0,6.0,8.1,3.0,жб панель,да,6618160.0
79.1,44.3,2.9,4.0,6.3,8.0,жб панель,нет,3987060.0
61.0,28.7,2.8,2.0,7.4,7.0,кирпич,да,3522100.0
79.0,40.3,2.8,4.0,1.1,10.0,кирпич,да,4949400.0
66.6,34.0,3.4,3.0,3.8,2.0,жб панель,да,4875700.0
68.2,40.9,3.1,3.0,8.4,6.0,монолитно-каркасный,да,3332840.0
79.0,49.8,3.0,3.0,7.4,1.0,жб панель,нет,5133200.0
60.2,30.7,2.7,3.0,0.2,8.0,жб панель,да,3146380.0
70.2,42.8,2.7,2.0,6.7,2.0,монолитно-каркасный,да,4378620.0
99.8,59.9,2.7,3.0,9.3,3.0,монолитно-каркасный,да,5858880.0
56.7,23.2,2.9,1.0,6.0,10.0,монолитно-каркасный,нет,2325510.0
67.0,27.5,3.2,2.0,9.1,1.0,кирпич,нет,3273900.0
57.4,32.7,2.7,2.0,1.3,3.0,жб панель,нет,4107500.0
67.7,35.2,3.0,3.0,4.1,9.0,монолитно-каркасный,да,3349520.0
62.1,37.9,2.8,3.0,5.2,10.0,монолитно-каркасный,да,3625820.0
128.9,83.8,2.8,4.0,4.7,7.0,кирпич,нет,7421290.0
71.7,42.3,3.0,4.0,5.7,16.0,жб панель,да,4258400.0
52.4,26.7,2.7,2.0,5.8,12.0,кирпич,нет,3250560.0
88.0,50.2,2.9,3.0,5.8,8.0,жб панель,да,4616400.0
73.6,35.3,3.0,4.0,12.6,7.0,жб панель,нет,3961200.0
64.7,30.4,2.7,2.0,5.7,2.0,монолитно-каркасный,да,3602000.0
129.5,73.8,3.0,4.0,9.8,6.0,монолитно-каркасный,нет,6607750.0
65.0,41.6,2.7,3.0,5.4,3.0,монолитно-каркасный,нет,3096500.0
59.2,28.4,2.8,2.0,6.8,19.0,жб панель,нет,2158160.0
68.0,43.5,2.9,2.0,10.6,5.0,монолитно-каркасный,да,3968800.0
67.0,42.9,3.2,2.0,7.4,14.0,кирпич,нет,2594100.0
97.4,46.8,2.8,3.0,5.4,6.0,монолитно-каркасный,нет,5792580.0
107.6,59.2,2.8,3.0,0.5,5.0,кирпич,нет,7138920.0
56.0,31.9,2.7,1.0,11.6,4.0,кирпич,да,2773600.0
75.0,36.0,3.0,4.0,7.4,6.0,жб панель,нет,3847500.0
66.0,31.7,2.7,3.0,0.1,4.0,кирпич,нет,4850400.0
64.0,41.6,2.9,3.0,9.4,1.0,монолитно-каркасный,да,4712400.0
69.2,42.2,3.1,3.0,3.3,5.0,монолитно-каркасный,нет,4402000.0
70.4,33.1,2.9,4.0,8.6,3.0,кирпич,нет,4310640.0
53.8,22.1,2.8,2.0,9.0,1.0,монолитно-каркасный,нет,2907180.0
65.4,37.9,2.7,3.0,2.3,4.0,кирпич,нет,4704760.0
74.0,31.8,2.9,3.0,3.1,1.0,кирпич,да,4482200.0
67.0,42.9,2.8,3.0,5.9,12.0,кирпич,да,3024100.0
66.2,35.1,2.7,3.0,9.5,9.0,жб панель,нет,3455500.0
77.9,46.0,2.7,3.0,7.5,3.0,жб панель,нет,4577980.0
156.0,70.2,2.7,5.0,6.3,6.0,кирпич,да,7813600.0
64.8,40.8,2.7,2.0,9.9,2.0,кирпич,нет,4211760.0
53.7,27.4,2.9,1.0,5.3,2.0,жб панель,да,2278110.0
63.7,26.8,3.2,3.0,2.5,8.0,кирпич,да,4040290.0
139.3,71.0,3.4,6.0,3.5,16.0,жб панель,да,6955430.000000001
79.0,50.6,3.3,3.0,3.2,0.0,кирпич,нет,4956100.0
61.9,37.1,2.9,2.0,7.5,7.0,монолитно-каркасный,нет,3465930.0
59.0,28.9,2.8,1.0,5.3,9.0,монолитно-каркасный,нет,3433200.0
72.6,35.6,3.2,4.0,7.2,1.0,кирпич,да,5440920.0
53.5,32.6,2.9,1.0,5.7,3.0,жб панель,да,2294400.0
74.0,36.3,2.8,3.0,4.4,2.0,жб панель,да,5335800.0
72.4,40.5,2.9,2.0,2.4,11.0,жб панель,да,3377160.0000000005
63.0,27.7,2.7,3.0,9.1,10.0,монолитно-каркасный,нет,4269400.0
64.9,32.5,2.8,3.0,3.1,11.0,жб панель,нет,4288770.0
44.3,18.6,2.7,2.0,6.5,7.0,жб панель,да,2587250.0
72.3,44.8,3.0,4.0,12.3,2.0,жб панель,да,4854480.0
63.0,33.4,3.0,2.0,9.3,12.0,жб панель,нет,3478200.0
32.6,19.9,2.9,1.0,7.6,6.0,монолитно-каркасный,да,1915160.0
72.9,37.2,2.9,4.0,0.4,2.0,кирпич,да,5564110.0
85.1,39.1,2.8,3.0,7.6,2.0,жб панель,да,3965800.0
167.1,75.2,3.2,5.0,5.0,14.0,жб панель,да,9426560.0
70.7,43.8,2.8,3.0,6.4,2.0,жб панель,нет,3735440.0
68.0,38.1,2.7,3.0,1.1,3.0,монолитно-каркасный,да,4541600.0
70.9,41.8,3.4,3.0,7.9,10.0,кирпич,да,3706590.000000001
63.7,28.0,3.2,3.0,7.7,9.0,кирпич,нет,3430010.0
59.5,26.8,2.8,2.0,6.5,5.0,монолитно-каркасный,да,4192400.0
67.4,41.8,2.9,2.0,2.2,2.0,кирпич,нет,4962280.0
62.0,28.5,3.3,3.0,5.8,4.0,жб панель,нет,3476400.0
80.0,32.0,3.2,4.0,7.1,3.0,кирпич,да,4416000.0
77.6,37.2,2.7,4.0,5.1,2.0,монолитно-каркасный,да,4782560.0
196.0,98.0,2.8,6.0,6.7,4.0,монолитно-каркасный,да,11043200.0
54.7,33.4,3.2,2.0,9.8,9.0,кирпич,да,3111920.0
80.0,34.4,2.8,4.0,6.8,6.0,кирпич,да,4240000.0
71.0,39.0,3.4,4.0,4.3,17.0,кирпич,нет,3509500.0
66.0,39.6,2.7,3.0,6.3,4.0,монолитно-каркасный,да,4085400.0
57.0,23.9,3.2,2.0,4.7,12.0,кирпич,да,4096100.0
57.2,27.5,2.8,2.0,8.4,3.0,кирпич,да,3767600.0
62.8,32.7,2.8,3.0,1.4,3.0,жб панель,да,4611760.0
65.2,37.2,3.2,2.0,5.3,10.0,монолитно-каркасный,нет,4417720.0
90.0,49.5,2.8,4.0,8.2,1.0,жб панель,нет,4358000.0
57.0,26.2,2.7,2.0,8.1,2.0,жб панель,нет,3460000.0
75.0,45.0,3.0,2.0,7.4,3.0,кирпич,нет,3862500.0
51.4,28.8,3.4,2.0,6.9,8.0,кирпич,да,3821480.0
155.0,85.2,3.0,5.0,6.5,1.0,жб панель,нет,9757000.0
67.9,29.9,2.9,2.0,1.7,0.0,жб панель,нет,4984610.0
89.8,50.3,3.0,3.0,4.0,2.0,жб панель,да,5903720.0
61.1,33.0,2.8,3.0,6.1,5.0,кирпич,да,3047120.0
60.3,35.0,2.7,3.0,5.8,2.0,кирпич,да,3688000.0
69.0,37.3,2.7,2.0,3.6,1.0,кирпич,да,4462800.0
71.4,43.6,2.9,4.0,7.9,2.0,монолитно-каркасный,да,3712580.0
169.0,87.9,3.3,5.0,5.8,2.0,жб панель,нет,10713500.0
70.0,33.6,2.8,3.0,9.6,16.0,кирпич,нет,2722000.0
44.8,25.1,2.9,1.0,3.4,8.0,жб панель,нет,3496320.0
69.0,31.7,3.0,3.0,9.2,7.0,кирпич,нет,4073000.0
64.2,32.1,2.9,3.0,5.8,1.0,монолитно-каркасный,да,4140280.0
55.2,25.9,2.7,2.0,8.4,11.0,кирпич,нет,2159760.0
53.6,34.3,3.1,2.0,6.0,3.0,кирпич,нет,2923840.0
64.6,39.4,3.2,2.0,6.7,7.0,монолитно-каркасный,нет,4402820.0
67.0,32.2,3.0,2.0,3.4,5.0,кирпич,нет,4223600.0
68.7,27.5,2.8,3.0,6.7,13.0,жб панель,нет,4182320.0
60.0,33.0,2.8,1.0,7.2,4.0,жб панель,да,3462000.0
66.0,41.6,3.1,3.0,4.4,4.0,монолитно-каркасный,нет,4310000.0
65.0,42.2,3.2,2.0,6.7,11.0,кирпич,нет,3383000.0
88.3,39.7,3.0,4.0,0.3,6.0,кирпич,нет,6499390.0
49.9,28.4,3.1,1.0,4.6,3.0,кирпич,нет,3094000.0
40.0,21.6,3.1,1.0,6.7,10.0,монолитно-каркасный,да,2874000.0
50.7,29.9,3.0,2.0,7.1,4.0,кирпич,нет,2646230.0
56.6,32.8,2.8,1.0,5.7,1.0,жб панель,нет,3664300.0
91.0,47.3,3.0,2.0,4.6,6.0,кирпич,нет,5291600.0
65.0,42.2,2.8,3.0,6.6,1.0,кирпич,да,3367000.0
60.0,33.6,3.1,1.0,3.9,6.0,жб панель,да,2802000.0
60.0,37.2,3.0,1.0,11.8,3.0,монолитно-каркасный,нет,4006000.0
67.0,35.5,3.1,3.0,4.2,3.0,кирпич,да,4607300.0
83.5,52.6,3.1,3.0,4.8,3.0,кирпич,нет,5280000.0
71.3,28.5,2.7,4.0,7.5,5.0,кирпич,нет,4009750.0
106.4,55.3,2.8,4.0,5.1,2.0,жб панель,да,5872720.0
71.0,39.0,2.9,4.0,6.0,3.0,жб панель,да,5038700.0
67.0,35.5,2.7,3.0,8.2,15.0,жб панель,да,2610000.0
70.6,39.5,2.7,3.0,3.1,1.0,монолитно-каркасный,да,3500140.0
60.4,35.0,2.7,2.0,3.2,2.0,монолитно-каркасный,нет,3460240.0
166.1,83.0,2.9,6.0,7.1,4.0,монолитно-каркасный,нет,9050920.0
66.6,38.6,2.8,2.0,3.1,4.0,монолитно-каркасный,нет,3982720.0
67.0,33.5,3.0,3.0,7.9,11.0,кирпич,нет,2751300.0
68.1,40.2,2.9,3.0,0.4,6.0,кирпич,нет,4204960.0
67.3,35.0,2.7,2.0,7.0,3.0,кирпич,нет,4819370.0
58.0,36.0,2.8,1.0,4.4,6.0,монолитно-каркасный,да,4033400.0
60.6,38.2,3.1,2.0,4.4,12.0,монолитно-каркасный,да,2613000.0
69.0,28.3,2.7,2.0,7.6,1.0,монолитно-каркасный,нет,3490000.0
107.0,65.3,2.7,4.0,3.6,2.0,жб панель,да,7190000.0
63.6,31.2,3.3,3.0,3.2,3.0,жб панель,нет,4264920.0
56.4,24.3,2.7,2.0,5.3,9.0,монолитно-каркасный,да,3839160.0
62.3,28.7,2.9,3.0,12.8,3.0,кирпич,нет,3886180.0
75.3,45.9,2.7,3.0,3.7,12.0,кирпич,нет,4678430.0
62.5,33.8,2.9,2.0,3.5,11.0,жб панель,да,2888750.0
44.1,27.3,2.7,1.0,4.8,2.0,жб панель,нет,2029540.0
74.4,43.9,3.1,4.0,5.5,3.0,кирпич,нет,5078640.0
90.6,57.1,2.9,3.0,5.3,3.0,монолитно-каркасный,да,4934460.0
98.0,63.7,2.7,2.0,2.1,9.0,жб панель,нет,6467600.0
106.0,61.5,3.2,3.0,5.0,9.0,монолитно-каркасный,нет,5850200.0
68.0,41.5,3.0,3.0,8.4,4.0,монолитно-каркасный,нет,3406000.0
138.4,58.1,3.4,5.0,6.3,4.0,жб панель,да,7597760.0
62.0,35.3,2.8,2.0,8.7,8.0,монолитно-каркасный,да,3216000.0
64.5,33.5,3.1,3.0,8.8,8.0,кирпич,да,3586200.0
66.8,32.7,2.7,3.0,3.6,6.0,кирпич,нет,3037920.0
62.0,34.7,3.0,2.0,8.2,5.0,кирпич,нет,3046800.0
52.0,21.8,3.3,2.0,2.9,3.0,монолитно-каркасный,да,2494400.0
